"target","shuffle_block","shuffle_fields","iteration","model","rows","labels","accuracy","macro_f1","macro_recall","block_count","shuffled_block_count","unchanged_label_share"
"vertical_bin","edge_frame","edge_frame","3","majority","1609","4","0.356122","0.131302","0.25","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","3","length_type_site","1609","4","0.587943","0.533993","0.545613","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","3","material_shape","1609","4","0.550031","0.440974","0.484356","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","3","edge_frame","1609","4","0.357986","0.234146","0.277194","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","3","edge_class_frame","1609","4","0.4133","0.383506","0.385527","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","3","hard_proxy","1609","4","0.49161","0.443381","0.445886","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","3","hard_proxy_edge_class","1609","4","0.394034","0.333761","0.340743","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","3","token_nb","1609","4","0.445618","0.410589","0.405434","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","4","majority","1609","4","0.356122","0.131302","0.25","1262","155","0.878807"
"vertical_bin","edge_frame","edge_frame","4","length_type_site","1609","4","0.555003","0.504144","0.518223","1262","155","0.878807"
"vertical_bin","edge_frame","edge_frame","4","material_shape","1609","4","0.551896","0.441673","0.485455","1262","155","0.878807"
"vertical_bin","edge_frame","edge_frame","4","edge_frame","1609","4","0.357986","0.234146","0.277194","1262","155","0.878807"
"vertical_bin","edge_frame","edge_frame","4","edge_class_frame","1609","4","0.4133","0.383506","0.385527","1262","155","0.878807"
"vertical_bin","edge_frame","edge_frame","4","hard_proxy","1609","4","0.510876","0.481177","0.475714","1262","155","0.878807"
"vertical_bin","edge_frame","edge_frame","4","hard_proxy_edge_class","1609","4","0.410193","0.358144","0.356763","1262","155","0.878807"
"vertical_bin","edge_frame","edge_frame","4","token_nb","1609","4","0.449347","0.416472","0.410403","1262","155","0.878807"
"vertical_bin","edge_frame","edge_frame","5","majority","1609","4","0.356122","0.131302","0.25","1262","155","0.866377"
"vertical_bin","edge_frame","edge_frame","5","length_type_site","1609","4","0.582349","0.521504","0.536675","1262","155","0.866377"
"vertical_bin","edge_frame","edge_frame","5","material_shape","1609","4","0.55376","0.443324","0.487705","1262","155","0.866377"
"vertical_bin","edge_frame","edge_frame","5","edge_frame","1609","4","0.357986","0.234146","0.277194","1262","155","0.866377"
"vertical_bin","edge_frame","edge_frame","5","edge_class_frame","1609","4","0.4133","0.383506","0.385527","1262","155","0.866377"
"vertical_bin","edge_frame","edge_frame","5","hard_proxy","1609","4","0.495339","0.436058","0.44155","1262","155","0.866377"
"vertical_bin","edge_frame","edge_frame","5","hard_proxy_edge_class","1609","4","0.409571","0.349613","0.352208","1262","155","0.866377"
"vertical_bin","edge_frame","edge_frame","5","token_nb","1609","4","0.44624","0.417389","0.410562","1262","155","0.866377"
"vertical_bin","edge_frame","edge_frame","6","majority","1609","4","0.356122","0.131302","0.25","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","6","length_type_site","1609","4","0.573648","0.520315","0.53361","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","6","material_shape","1609","4","0.544438","0.427317","0.484428","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","6","edge_frame","1609","4","0.357986","0.234146","0.277194","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","6","edge_class_frame","1609","4","0.4133","0.383506","0.385527","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","6","hard_proxy","1609","4","0.505283","0.458131","0.45788","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","6","hard_proxy_edge_class","1609","4","0.394034","0.338979","0.342208","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","6","token_nb","1609","4","0.446861","0.418391","0.410383","1262","155","0.85954"
"vertical_bin","edge_frame","edge_frame","7","majority","1609","4","0.356122","0.131302","0.25","1262","155","0.877564"
"vertical_bin","edge_frame","edge_frame","7","length_type_site","1609","4","0.56184","0.509599","0.524332","1262","155","0.877564"
"vertical_bin","edge_frame","edge_frame","7","material_shape","1609","4","0.565569","0.449666","0.504494","1262","155","0.877564"
"vertical_bin","edge_frame","edge_frame","7","edge_frame","1609","4","0.357986","0.234146","0.277194","1262","155","0.877564"
"vertical_bin","edge_frame","edge_frame","7","edge_class_frame","1609","4","0.4133","0.383506","0.385527","1262","155","0.877564"
"vertical_bin","edge_frame","edge_frame","7","hard_proxy","1609","4","0.505904","0.454274","0.456541","1262","155","0.877564"
"vertical_bin","edge_frame","edge_frame","7","hard_proxy_edge_class","1609","4","0.40895","0.350138","0.354029","1262","155","0.877564"
"vertical_bin","edge_frame","edge_frame","7","token_nb","1609","4","0.445618","0.414949","0.409019","1262","155","0.877564"
"vertical_bin","edge_frame","edge_frame","8","majority","1609","4","0.356122","0.131302","0.25","1262","155","0.866998"
"vertical_bin","edge_frame","edge_frame","8","length_type_site","1609","4","0.587321","0.557863","0.561988","1262","155","0.866998"
"vertical_bin","edge_frame","edge_frame","8","material_shape","1609","4","0.540087","0.426225","0.475279","1262","155","0.866998"
"vertical_bin","edge_frame","edge_frame","8","edge_frame","1609","4","0.357986","0.234146","0.277194","1262","155","0.866998"
"vertical_bin","edge_frame","edge_frame","8","edge_class_frame","1609","4","0.4133","0.383506","0.385527","1262","155","0.866998"
"vertical_bin","edge_frame","edge_frame","8","hard_proxy","1609","4","0.487259","0.448243","0.446475","1262","155","0.866998"
"vertical_bin","edge_frame","edge_frame","8","hard_proxy_edge_class","1609","4","0.395898","0.336505","0.341471","1262","155","0.866998"
"vertical_bin","edge_frame","edge_frame","8","token_nb","1609","4","0.456184","0.42147","0.415095","1262","155","0.866998"
"vertical_bin","edge_frame","edge_frame","9","majority","1609","4","0.356122","0.131302","0.25","1262","155","0.864512"
"vertical_bin","edge_frame","edge_frame","9","length_type_site","1609","4","0.581106","0.522949","0.536919","1262","155","0.864512"
"vertical_bin","edge_frame","edge_frame","9","material_shape","1609","4","0.546924","0.432377","0.488057","1262","155","0.864512"
"vertical_bin","edge_frame","edge_frame","9","edge_frame","1609","4","0.357986","0.234146","0.277194","1262","155","0.864512"
"vertical_bin","edge_frame","edge_frame","9","edge_class_frame","1609","4","0.4133","0.383506","0.385527","1262","155","0.864512"
"vertical_bin","edge_frame","edge_frame","9","hard_proxy","1609","4","0.50839","0.458005","0.45782","1262","155","0.864512"
"vertical_bin","edge_frame","edge_frame","9","hard_proxy_edge_class","1609","4","0.400249","0.343963","0.346991","1262","155","0.864512"
"vertical_bin","edge_frame","edge_frame","9","token_nb","1609","4","0.452455","0.41915","0.41273","1262","155","0.864512"
"vertical_bin","edge_class_frame","edge_class_frame","0","majority","1609","4","0.356122","0.131302","0.25","184","130","0.430081"
"vertical_bin","edge_class_frame","edge_class_frame","0","length_type_site","1609","4","0.364823","0.317526","0.323138","184","130","0.430081"
"vertical_bin","edge_class_frame","edge_class_frame","0","material_shape","1609","4","0.369173","0.255795","0.290884","184","130","0.430081"
"vertical_bin","edge_class_frame","edge_class_frame","0","edge_frame","1609","4","0.358608","0.226244","0.274385","184","130","0.430081"
"vertical_bin","edge_class_frame","edge_class_frame","0","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.430081"
"vertical_bin","edge_class_frame","edge_class_frame","0","hard_proxy","1609","4","0.366066","0.312708","0.316738","184","130","0.430081"
"vertical_bin","edge_class_frame","edge_class_frame","0","hard_proxy_edge_class","1609","4","0.335612","0.252221","0.272657","184","130","0.430081"
"vertical_bin","edge_class_frame","edge_class_frame","0","token_nb","1609","4","0.377874","0.319686","0.323751","184","130","0.430081"
"vertical_bin","edge_class_frame","edge_class_frame","1","majority","1609","4","0.356122","0.131302","0.25","184","130","0.402113"
"vertical_bin","edge_class_frame","edge_class_frame","1","length_type_site","1609","4","0.371038","0.319603","0.333929","184","130","0.402113"
"vertical_bin","edge_class_frame","edge_class_frame","1","material_shape","1609","4","0.369173","0.23819","0.282937","184","130","0.402113"
"vertical_bin","edge_class_frame","edge_class_frame","1","edge_frame","1609","4","0.357365","0.232645","0.275237","184","130","0.402113"
"vertical_bin","edge_class_frame","edge_class_frame","1","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.402113"
"vertical_bin","edge_class_frame","edge_class_frame","1","hard_proxy","1609","4","0.339963","0.275952","0.288037","184","130","0.402113"
"vertical_bin","edge_class_frame","edge_class_frame","1","hard_proxy_edge_class","1609","4","0.371038","0.301817","0.312126","184","130","0.402113"
"vertical_bin","edge_class_frame","edge_class_frame","1","token_nb","1609","4","0.334369","0.292919","0.293247","184","130","0.402113"
"vertical_bin","edge_class_frame","edge_class_frame","2","majority","1609","4","0.356122","0.131302","0.25","184","130","0.403356"
"vertical_bin","edge_class_frame","edge_class_frame","2","length_type_site","1609","4","0.408328","0.366856","0.367758","184","130","0.403356"
"vertical_bin","edge_class_frame","edge_class_frame","2","material_shape","1609","4","0.373524","0.266855","0.301694","184","130","0.403356"
"vertical_bin","edge_class_frame","edge_class_frame","2","edge_frame","1609","4","0.347421","0.221707","0.267392","184","130","0.403356"
"vertical_bin","edge_class_frame","edge_class_frame","2","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.403356"
"vertical_bin","edge_class_frame","edge_class_frame","2","hard_proxy","1609","4","0.38036","0.3301","0.33106","184","130","0.403356"
"vertical_bin","edge_class_frame","edge_class_frame","2","hard_proxy_edge_class","1609","4","0.354257","0.282062","0.29449","184","130","0.403356"
"vertical_bin","edge_class_frame","edge_class_frame","2","token_nb","1609","4","0.332505","0.265799","0.276185","184","130","0.403356"
"vertical_bin","edge_class_frame","edge_class_frame","3","majority","1609","4","0.356122","0.131302","0.25","184","130","0.398384"
"vertical_bin","edge_class_frame","edge_class_frame","3","length_type_site","1609","4","0.405842","0.357658","0.361197","184","130","0.398384"
"vertical_bin","edge_class_frame","edge_class_frame","3","material_shape","1609","4","0.36793","0.228387","0.278842","184","130","0.398384"
"vertical_bin","edge_class_frame","edge_class_frame","3","edge_frame","1609","4","0.344313","0.215382","0.264145","184","130","0.398384"
"vertical_bin","edge_class_frame","edge_class_frame","3","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.398384"
"vertical_bin","edge_class_frame","edge_class_frame","3","hard_proxy","1609","4","0.368552","0.29877","0.309979","184","130","0.398384"
"vertical_bin","edge_class_frame","edge_class_frame","3","hard_proxy_edge_class","1609","4","0.38036","0.318725","0.325046","184","130","0.398384"
"vertical_bin","edge_class_frame","edge_class_frame","3","token_nb","1609","4","0.339341","0.27846","0.286405","184","130","0.398384"
"vertical_bin","edge_class_frame","edge_class_frame","4","majority","1609","4","0.356122","0.131302","0.25","184","130","0.394034"
"vertical_bin","edge_class_frame","edge_class_frame","4","length_type_site","1609","4","0.369795","0.316767","0.319173","184","130","0.394034"
"vertical_bin","edge_class_frame","edge_class_frame","4","material_shape","1609","4","0.362337","0.257228","0.306028","184","130","0.394034"
"vertical_bin","edge_class_frame","edge_class_frame","4","edge_frame","1609","4","0.36793","0.240316","0.283458","184","130","0.394034"
"vertical_bin","edge_class_frame","edge_class_frame","4","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.394034"
"vertical_bin","edge_class_frame","edge_class_frame","4","hard_proxy","1609","4","0.359851","0.320176","0.320736","184","130","0.394034"
"vertical_bin","edge_class_frame","edge_class_frame","4","hard_proxy_edge_class","1609","4","0.31821","0.261873","0.270703","184","130","0.394034"
"vertical_bin","edge_class_frame","edge_class_frame","4","token_nb","1609","4","0.32629","0.271715","0.277965","184","130","0.394034"
"vertical_bin","edge_class_frame","edge_class_frame","5","majority","1609","4","0.356122","0.131302","0.25","184","130","0.412679"
"vertical_bin","edge_class_frame","edge_class_frame","5","length_type_site","1609","4","0.403978","0.357309","0.374016","184","130","0.412679"
"vertical_bin","edge_class_frame","edge_class_frame","5","material_shape","1609","4","0.354879","0.235719","0.282391","184","130","0.412679"
"vertical_bin","edge_class_frame","edge_class_frame","5","edge_frame","1609","4","0.352393","0.220696","0.272575","184","130","0.412679"
"vertical_bin","edge_class_frame","edge_class_frame","5","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.412679"
"vertical_bin","edge_class_frame","edge_class_frame","5","hard_proxy","1609","4","0.361094","0.303453","0.315523","184","130","0.412679"
"vertical_bin","edge_class_frame","edge_class_frame","5","hard_proxy_edge_class","1609","4","0.346799","0.269457","0.287526","184","130","0.412679"
"vertical_bin","edge_class_frame","edge_class_frame","5","token_nb","1609","4","0.346178","0.283911","0.292101","184","130","0.412679"
"vertical_bin","edge_class_frame","edge_class_frame","6","majority","1609","4","0.356122","0.131302","0.25","184","130","0.385333"
"vertical_bin","edge_class_frame","edge_class_frame","6","length_type_site","1609","4","0.390926","0.339501","0.34848","184","130","0.385333"
"vertical_bin","edge_class_frame","edge_class_frame","6","material_shape","1609","4","0.365444","0.240255","0.281463","184","130","0.385333"
"vertical_bin","edge_class_frame","edge_class_frame","6","edge_frame","1609","4","0.336855","0.199613","0.254772","184","130","0.385333"
"vertical_bin","edge_class_frame","edge_class_frame","6","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.385333"
"vertical_bin","edge_class_frame","edge_class_frame","6","hard_proxy","1609","4","0.371659","0.311407","0.316564","184","130","0.385333"
"vertical_bin","edge_class_frame","edge_class_frame","6","hard_proxy_edge_class","1609","4","0.359851","0.292286","0.301587","184","130","0.385333"
"vertical_bin","edge_class_frame","edge_class_frame","6","token_nb","1609","4","0.345556","0.28364","0.2914","184","130","0.385333"
"vertical_bin","edge_class_frame","edge_class_frame","7","majority","1609","4","0.356122","0.131302","0.25","184","130","0.431945"
"vertical_bin","edge_class_frame","edge_class_frame","7","length_type_site","1609","4","0.417029","0.357933","0.361926","184","130","0.431945"
"vertical_bin","edge_class_frame","edge_class_frame","7","material_shape","1609","4","0.356743","0.245173","0.280788","184","130","0.431945"
"vertical_bin","edge_class_frame","edge_class_frame","7","edge_frame","1609","4","0.344313","0.207739","0.261066","184","130","0.431945"
"vertical_bin","edge_class_frame","edge_class_frame","7","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.431945"
"vertical_bin","edge_class_frame","edge_class_frame","7","hard_proxy","1609","4","0.389062","0.329432","0.333931","184","130","0.431945"
"vertical_bin","edge_class_frame","edge_class_frame","7","hard_proxy_edge_class","1609","4","0.342449","0.292559","0.298149","184","130","0.431945"
"vertical_bin","edge_class_frame","edge_class_frame","7","token_nb","1609","4","0.356122","0.300763","0.305247","184","130","0.431945"
"vertical_bin","edge_class_frame","edge_class_frame","8","majority","1609","4","0.356122","0.131302","0.25","184","130","0.405221"
"vertical_bin","edge_class_frame","edge_class_frame","8","length_type_site","1609","4","0.393412","0.345796","0.346771","184","130","0.405221"
"vertical_bin","edge_class_frame","edge_class_frame","8","material_shape","1609","4","0.374767","0.23581","0.284522","184","130","0.405221"
"vertical_bin","edge_class_frame","edge_class_frame","8","edge_frame","1609","4","0.346178","0.230028","0.267968","184","130","0.405221"
"vertical_bin","edge_class_frame","edge_class_frame","8","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.405221"
"vertical_bin","edge_class_frame","edge_class_frame","8","hard_proxy","1609","4","0.366066","0.308664","0.314532","184","130","0.405221"
"vertical_bin","edge_class_frame","edge_class_frame","8","hard_proxy_edge_class","1609","4","0.369173","0.298483","0.310716","184","130","0.405221"
"vertical_bin","edge_class_frame","edge_class_frame","8","token_nb","1609","4","0.352393","0.299789","0.30336","184","130","0.405221"
"vertical_bin","edge_class_frame","edge_class_frame","9","majority","1609","4","0.356122","0.131302","0.25","184","130","0.39652"
"vertical_bin","edge_class_frame","edge_class_frame","9","length_type_site","1609","4","0.364823","0.311535","0.322207","184","130","0.39652"
"vertical_bin","edge_class_frame","edge_class_frame","9","material_shape","1609","4","0.36358","0.228672","0.276213","184","130","0.39652"
"vertical_bin","edge_class_frame","edge_class_frame","9","edge_frame","1609","4","0.341206","0.208035","0.259844","184","130","0.39652"
"vertical_bin","edge_class_frame","edge_class_frame","9","edge_class_frame","1609","4","0.4133","0.383506","0.385527","184","130","0.39652"
"vertical_bin","edge_class_frame","edge_class_frame","9","hard_proxy","1609","4","0.360472","0.299654","0.313289","184","130","0.39652"
"vertical_bin","edge_class_frame","edge_class_frame","9","hard_proxy_edge_class","1609","4","0.349907","0.279727","0.295041","184","130","0.39652"
"vertical_bin","edge_class_frame","edge_class_frame","9","token_nb","1609","4","0.328776","0.258023","0.271172","184","130","0.39652"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","0","majority","1609","4","0.356122","0.131302","0.25","425","153","0.658173"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","0","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.658173"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","0","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.658173"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","0","edge_frame","1609","4","0.361094","0.235431","0.279659","425","153","0.658173"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","0","edge_class_frame","1609","4","0.373524","0.32158","0.33752","425","153","0.658173"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","0","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.658173"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","0","hard_proxy_edge_class","1609","4","0.432567","0.355623","0.367204","425","153","0.658173"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","0","token_nb","1609","4","0.427595","0.37059","0.37518","425","153","0.658173"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","1","majority","1609","4","0.356122","0.131302","0.25","425","153","0.666874"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","1","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.666874"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","1","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.666874"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","1","edge_frame","1609","4","0.342449","0.214019","0.263025","425","153","0.666874"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","1","edge_class_frame","1609","4","0.386576","0.336227","0.347885","425","153","0.666874"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","1","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.666874"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","1","hard_proxy_edge_class","1609","4","0.436296","0.365159","0.374282","425","153","0.666874"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","1","token_nb","1609","4","0.430081","0.388285","0.386433","425","153","0.666874"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","2","majority","1609","4","0.356122","0.131302","0.25","425","153","0.652579"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","2","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.652579"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","2","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.652579"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","2","edge_frame","1609","4","0.362958","0.236576","0.281982","425","153","0.652579"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","2","edge_class_frame","1609","4","0.359851","0.308903","0.318923","425","153","0.652579"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","2","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.652579"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","2","hard_proxy_edge_class","1609","4","0.449969","0.394349","0.395759","425","153","0.652579"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","2","token_nb","1609","4","0.410193","0.364097","0.364716","425","153","0.652579"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","3","majority","1609","4","0.356122","0.131302","0.25","425","153","0.661902"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","3","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.661902"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","3","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.661902"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","3","edge_frame","1609","4","0.353014","0.225495","0.271174","425","153","0.661902"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","3","edge_class_frame","1609","4","0.381603","0.321429","0.337438","425","153","0.661902"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","3","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.661902"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","3","hard_proxy_edge_class","1609","4","0.436296","0.368964","0.372531","425","153","0.661902"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","3","token_nb","1609","4","0.431324","0.372736","0.378614","425","153","0.661902"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","4","majority","1609","4","0.356122","0.131302","0.25","425","153","0.674332"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","4","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.674332"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","4","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.674332"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","4","edge_frame","1609","4","0.34307","0.206252","0.259713","425","153","0.674332"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","4","edge_class_frame","1609","4","0.379739","0.335935","0.345035","425","153","0.674332"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","4","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.674332"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","4","hard_proxy_edge_class","1609","4","0.418894","0.352922","0.361314","425","153","0.674332"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","4","token_nb","1609","4","0.423866","0.374658","0.377803","425","153","0.674332"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","5","majority","1609","4","0.356122","0.131302","0.25","425","153","0.665009"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","5","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.665009"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","5","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.665009"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","5","edge_frame","1609","4","0.354879","0.234646","0.276241","425","153","0.665009"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","5","edge_class_frame","1609","4","0.430081","0.389085","0.390449","425","153","0.665009"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","5","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.665009"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","5","hard_proxy_edge_class","1609","4","0.446861","0.388445","0.389207","425","153","0.665009"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","5","token_nb","1609","4","0.405221","0.347808","0.35574","425","153","0.665009"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","6","majority","1609","4","0.356122","0.131302","0.25","425","153","0.663766"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","6","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.663766"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","6","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.663766"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","6","edge_frame","1609","4","0.353636","0.223905","0.271813","425","153","0.663766"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","6","edge_class_frame","1609","4","0.402113","0.350026","0.363189","425","153","0.663766"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","6","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.663766"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","6","hard_proxy_edge_class","1609","4","0.430081","0.363226","0.368776","425","153","0.663766"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","6","token_nb","1609","4","0.417651","0.368814","0.371433","425","153","0.663766"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","7","majority","1609","4","0.356122","0.131302","0.25","425","153","0.671846"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","7","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.671846"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","7","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.671846"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","7","edge_frame","1609","4","0.353014","0.218277","0.271342","425","153","0.671846"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","7","edge_class_frame","1609","4","0.392169","0.341884","0.348951","425","153","0.671846"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","7","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.671846"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","7","hard_proxy_edge_class","1609","4","0.43381","0.367611","0.372938","425","153","0.671846"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","7","token_nb","1609","4","0.43381","0.384728","0.386545","425","153","0.671846"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","8","majority","1609","4","0.356122","0.131302","0.25","425","153","0.694842"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","8","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.694842"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","8","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.694842"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","8","edge_frame","1609","4","0.359229","0.229875","0.2777","425","153","0.694842"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","8","edge_class_frame","1609","4","0.402735","0.355114","0.36376","425","153","0.694842"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","8","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.694842"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","8","hard_proxy_edge_class","1609","4","0.416408","0.345872","0.356753","425","153","0.694842"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","8","token_nb","1609","4","0.440025","0.395573","0.395412","425","153","0.694842"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","9","majority","1609","4","0.356122","0.131302","0.25","425","153","0.66936"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","9","length_type_site","1609","4","0.627098","0.562599","0.579564","425","153","0.66936"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","9","material_shape","1609","4","0.597265","0.475754","0.531211","425","153","0.66936"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","9","edge_frame","1609","4","0.356122","0.223707","0.272539","425","153","0.66936"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","9","edge_class_frame","1609","4","0.407085","0.357519","0.363707","425","153","0.66936"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","9","hard_proxy","1609","4","0.53325","0.482291","0.480739","425","153","0.66936"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","9","hard_proxy_edge_class","1609","4","0.435674","0.368672","0.374306","425","153","0.66936"
"vertical_bin","hard_proxy","length;type;site;material;shape;direction","9","token_nb","1609","4","0.432567","0.379763","0.383762","425","153","0.66936"
"vertical_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","majority","1609","4","0.356122","0.131302","0.25","883","205","0.782474"
"vertical_bin","hard_proxy_edge_class","length;type;site;material;shape;direction;edge_class_frame","0","length_type_site","1609","4","0.627098","0.562599","0.579564","883","205","0.782474"
