source_a,source_a_sign,source_b,top_source_b_sign,mapping_state,candidate_grade,total_aligned_positions,top_count,top_share,runner_up_sign,runner_up_count,distinct_candidate_count,position_counts,evidence_types,evidence_refs,example_artifacts,review_status,confidence,counterexamples
mayig_parpola,P270,lipi_numeric,632,uncertain,low_consistency_positional_candidate,4,3,0.750000,630,1,2,medial:3;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-8;M-36;M-38;M-119,needs_image_or_authoritative_sign_list_validation,very_low,630:1
mayig_parpola,P276,lipi_numeric,590,uncertain,low_consistency_positional_candidate,4,4,1.000000,,0,1,medial:4,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-12;M-35;M-94;M-131,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P355,lipi_numeric,790,uncertain,low_consistency_positional_candidate,4,3,0.750000,850,1,2,medial:2;terminal:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-121;M-131;M-157;M-172,needs_image_or_authoritative_sign_list_validation,very_low,850:1
mayig_parpola,P001,lipi_numeric,151,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,initial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-71;M-119;M-160,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P009,lipi_numeric,100,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-91;M-116;M-144,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P031,lipi_numeric,142,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-71;M-145;M-164,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P035,lipi_numeric,125,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:2;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-13;M-38;M-119,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P076,lipi_numeric,190,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,terminal:2;medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-53;M-115;M-153,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P091,lipi_numeric,350,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:2;initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-21;M-51;M-92,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P095,lipi_numeric,416,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,terminal:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-91;M-114;M-182,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P096,lipi_numeric,772,uncertain,conflicted_positional_candidate,3,2,0.666667,773,1,2,medial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-5;M-118;M-152,needs_image_or_authoritative_sign_list_validation,very_low,773:1
mayig_parpola,P098,lipi_numeric,400,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,initial:2;medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-87;M-123;M-145,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P110,lipi_numeric,388,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:2;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-88;M-133;M-173,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P160,lipi_numeric,920,uncertain,conflicted_positional_candidate,3,2,0.666667,900,1,2,medial:2;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-59;M-146;M-173,needs_image_or_authoritative_sign_list_validation,very_low,900:1
mayig_parpola,P174,lipi_numeric,906,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-24;M-36;M-133,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P204,lipi_numeric,061,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-164;M-170;M-171,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P221,lipi_numeric,455,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:2;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-29;M-140;M-147,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P283,lipi_numeric,440,uncertain,low_consistency_positional_candidate,3,3,1.000000,,0,1,medial:3,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-114;M-140;M-149,needs_image_or_authoritative_sign_list_validation,very_low,
