"corpus","scope","control","iteration","stored_win_share","mean_diff"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","58","0.761644","0.574918"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","59","0.772603","0.592714"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","60","0.769863","0.587682"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","61","0.775342","0.587671"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","62","0.8","0.587476"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","63","0.789041","0.619081"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","64","0.778082","0.592717"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","65","0.775342","0.611843"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","66","0.780822","0.607943"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","67","0.769863","0.637089"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","68","0.778082","0.599933"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","69","0.778082","0.560234"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","70","0.758904","0.579989"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","71","0.742466","0.597995"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","72","0.775342","0.594973"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","73","0.769863","0.611502"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","74","0.772603","0.577829"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","75","0.772603","0.5996"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","76","0.780822","0.575707"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","77","0.772603","0.584065"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","78","0.80274","0.597579"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","79","0.775342","0.596437"
"Indus_Lipi","top10_edge_removed_one_edit_family_collapsed","edge_frame_shuffle","80","0.775342","0.592752"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","1","0.4625","-0.03037"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","2","0.45","-0.023215"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","3","0.38125","-0.046964"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","4","0.35625","-0.062378"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","5","0.44375","-0.055675"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","6","0.49375","0.003167"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","7","0.5125","0.05792"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","8","0.39375","-0.034134"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","9","0.53125","0.075103"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","10","0.45","0.043869"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","11","0.475","0.006093"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","12","0.39375","-0.064779"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","13","0.46875","-0.018783"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","14","0.35625","-0.085744"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","15","0.5125","0.083632"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","16","0.425","-0.022111"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","17","0.55625","0.021786"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","18","0.46875","0.004806"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","19","0.45625","0.007505"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","20","0.48125","0.030282"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","21","0.45625","0.009567"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","22","0.475","0.08142"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","23","0.525","0.053412"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","24","0.49375","0.060895"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","25","0.45625","0.023862"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","26","0.46875","-0.02935"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","27","0.3875","-0.049864"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","28","0.48125","0.037255"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","29","0.49375","0.060088"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","30","0.5","0.067183"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","31","0.49375","0.058036"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","32","0.46875","0.008787"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","33","0.4625","0.007527"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","34","0.5125","0.06137"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","35","0.51875","0.053704"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","36","0.46875","0.039462"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","37","0.4","-0.045687"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","38","0.41875","-0.038874"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","39","0.43125","-0.032932"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","40","0.5","0.051226"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","41","0.475","0.023639"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","42","0.5","0.034452"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","43","0.54375","0.130027"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","44","0.44375","-0.043817"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","45","0.425","-0.026825"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","46","0.4375","-0.052811"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","47","0.54375","0.019828"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","48","0.45","0.000691"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","49","0.35625","-0.135621"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","50","0.54375","0.036963"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","51","0.48125","-0.012996"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","52","0.45625","0.052457"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","53","0.50625","0.050432"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","54","0.525","0.037607"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","55","0.45625","-0.000296"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","56","0.4125","-0.030461"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","57","0.45625","0.039214"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","58","0.48125","0.012555"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","59","0.55","0.041406"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","60","0.41875","-0.005604"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","61","0.475","0.039148"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","62","0.4125","0.064238"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","63","0.43125","-0.014325"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","64","0.53125","0.037246"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","65","0.3875","-0.052626"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","66","0.4125","-0.065105"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","67","0.53125","0.044607"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","68","0.3875","-0.084566"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","69","0.525","0.056813"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","70","0.44375","-0.050409"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","71","0.31875","-0.142132"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","72","0.40625","-0.010132"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","73","0.51875","0.041036"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","74","0.49375","0.049648"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","75","0.54375","0.093364"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","76","0.40625","-0.036168"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","77","0.53125","0.068206"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","78","0.4","-0.058269"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","79","0.4375","-0.050239"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","global_token_shuffle","80","0.58125","0.132066"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","1","0.40625","-0.050435"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","2","0.4375","-0.015833"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","3","0.4125","0.023567"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","4","0.46875","0.017304"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","5","0.425","0.022972"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","6","0.5125","0.073297"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","7","0.5","0.001069"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","8","0.50625","0.081538"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","9","0.4875","0.060225"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","10","0.49375","0.023349"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","11","0.40625","0.005274"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","12","0.475","0.02182"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","13","0.45","-0.005346"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","14","0.36875","-0.066961"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","15","0.5125","-0.005656"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","16","0.45","-0.025472"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","17","0.5125","0.058207"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","18","0.45","-0.020219"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","19","0.49375","0.001306"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","20","0.35625","-0.126016"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","21","0.46875","-0.047195"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","22","0.51875","0.06726"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","23","0.4375","-0.075381"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","24","0.4625","0.001107"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","25","0.525","0.094268"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","26","0.41875","-0.054242"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","27","0.5","0.045365"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","28","0.46875","-0.005724"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","29","0.35625","-0.128583"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","30","0.38125","-0.071816"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","31","0.425","-0.067005"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","32","0.46875","0.021406"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","33","0.56875","0.108209"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","34","0.45625","0.059981"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","35","0.50625","0.043242"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","36","0.49375","0.020572"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","37","0.5125","0.095892"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","38","0.5","0.055019"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","39","0.50625","-0.008551"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","40","0.50625","0.043699"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","41","0.50625","0.052833"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","42","0.3875","-0.118073"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","43","0.45625","-0.00483"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","44","0.4625","-0.049642"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","45","0.45","-0.030332"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","46","0.49375","0.027745"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","47","0.4375","-0.041813"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","48","0.46875","0.038397"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","49","0.4","-0.008396"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","50","0.33125","-0.09752"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","51","0.39375","-0.038603"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","52","0.5375","0.068904"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","53","0.55625","0.121757"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","54","0.3875","-0.097497"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","55","0.425","-0.103425"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","56","0.5125","0.033152"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","57","0.50625","0.091322"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","58","0.39375","-0.065123"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","59","0.49375","-0.013163"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","60","0.35","-0.07801"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","61","0.45","-0.012766"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","62","0.475","0.017544"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","63","0.45","-0.033469"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","64","0.575","0.10735"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","65","0.43125","-0.0113"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","66","0.51875","-0.00047"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","67","0.5125","0.054691"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","68","0.46875","-0.055477"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","69","0.49375","0.073071"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","70","0.60625","0.185663"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","71","0.46875","-0.014154"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","72","0.4125","-0.078364"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","73","0.4125","-0.028102"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","74","0.49375","0.003521"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","75","0.35625","-0.086777"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","76","0.44375","-0.074796"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","77","0.4375","0.009518"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","78","0.4375","-0.032839"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","79","0.46875","0.032934"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","row_internal_shuffle","80","0.4375","-0.034823"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","1","0.9125","0.989104"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","2","0.93125","0.950302"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","3","0.90625","1.015817"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","4","0.91875","0.986114"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","5","0.88125","0.984453"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","6","0.925","0.981716"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","7","0.925","1.015819"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","8","0.9125","0.960953"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","9","0.90625","0.952742"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","10","0.9125","0.995786"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","11","0.95625","0.981838"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","12","0.95","0.968774"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","13","0.9","0.969404"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","14","0.9125","0.9925"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","15","0.91875","0.992455"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","16","0.93125","0.998944"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","17","0.91875","1.021112"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","18","0.93125","0.989146"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","19","0.90625","0.951785"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","20","0.9","0.953745"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","21","0.91875","1.003461"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","22","0.925","1.029461"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","23","0.90625","0.924867"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","24","0.9","0.956664"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","25","0.89375","0.947949"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","26","0.9125","0.963178"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","27","0.9125","0.955218"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","28","0.95","0.949279"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","29","0.9","0.97483"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","30","0.91875","0.984654"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","31","0.9125","0.969659"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","32","0.9125","0.951361"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","33","0.89375","0.919947"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","34","0.9125","0.96903"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","35","0.90625","0.98117"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","36","0.9","0.967852"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","37","0.9625","0.994354"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","38","0.9125","0.97247"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","39","0.925","0.96124"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","40","0.9","0.920001"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","41","0.9125","1.00452"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","42","0.90625","0.987515"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","43","0.93125","0.990983"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","44","0.9","1.005583"
"Mayig_P_open_wip","p_namespace_length_2_to_8_exact_sequence_collapsed","position_slot_shuffle","45","0.88125","0.949174"
