"corpus","scope","holdout_policy","control","iteration","stored_win_share","mean_diff"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","28","0.477753","-0.01561"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","29","0.500556","0.020504"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","30","0.489989","-0.010221"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","31","0.476641","-0.011996"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","32","0.490545","-0.00684"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","33","0.48832","-0.002819"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","34","0.505562","0.017391"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","35","0.502781","0.01496"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","36","0.464405","-0.034139"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","37","0.531146","0.044012"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","38","0.513904","0.015201"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","39","0.468298","-0.008974"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","40","0.485539","0.011864"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","41","0.508343","0.006387"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","42","0.507786","0.019395"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","43","0.483315","-0.018685"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","44","0.480534","-0.000305"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","45","0.489433","-0.005392"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","46","0.502781","0.008414"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","47","0.482759","0.010661"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","48","0.476085","-0.024859"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","49","0.512792","0.004525"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","50","0.513904","0.014077"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","51","0.487764","-0.017311"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","52","0.483315","-0.01331"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","53","0.5","-0.003208"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","54","0.483315","-0.008932"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","55","0.488877","-0.000055"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","56","0.492214","0.014764"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","57","0.479978","-0.024633"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","58","0.505562","0.026584"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","59","0.487764","-0.017814"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","60","0.479422","-0.009606"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","61","0.53782","0.05158"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","62","0.496663","-0.004166"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","63","0.477753","-0.012065"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","64","0.499444","-0.003537"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","65","0.463849","-0.016638"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","66","0.504449","0.021078"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","67","0.495551","0.00079"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","68","0.497219","0.005102"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","69","0.504449","0.007758"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","70","0.457175","-0.022533"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","71","0.496663","0.003497"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","72","0.493326","0.015505"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","73","0.490545","-0.015654"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","74","0.462736","-0.028877"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","75","0.496663","0.019326"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","76","0.499444","0.011779"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","77","0.523915","0.018897"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","78","0.502225","0.005678"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","79","0.483315","-0.009984"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","80","0.485539","-0.003446"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","81","0.497775","-0.005655"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","82","0.487208","0.001501"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","83","0.464405","-0.007825"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","84","0.496107","0.006936"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","85","0.464961","-0.022172"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","86","0.496107","-0.000204"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","87","0.462736","-0.028697"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","88","0.497219","-0.001533"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","89","0.477753","-0.017121"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","90","0.51891","0.02387"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","91","0.490545","0.008857"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","92","0.498331","-0.00217"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","93","0.495551","0.00448"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","94","0.489989","-0.009709"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","95","0.498888","0.001074"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","96","0.459399","-0.043655"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","97","0.464961","-0.034536"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","98","0.46218","-0.00784"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","99","0.48109","-0.005317"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","100","0.505006","0.014611"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","101","0.493882","0.010878"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","102","0.506674","0.024928"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","103","0.491101","0.014785"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","104","0.465517","-0.018862"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","105","0.508343","0.025796"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","106","0.492214","0.007265"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","107","0.515017","0.020056"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","108","0.486652","0.009345"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","109","0.481646","-0.021324"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","110","0.480534","-0.012714"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","111","0.494438","-0.003361"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","112","0.505006","0.018419"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","113","0.503337","0.011166"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","114","0.484427","0.000141"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","115","0.488877","0.001108"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","116","0.497219","0.014215"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","117","0.493326","0.003647"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","118","0.496663","0.012766"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","119","0.496107","0.015539"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","120","0.471635","-0.011811"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","121","0.51168","0.023044"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","122","0.506674","0.010413"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","123","0.499444","0.014469"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","124","0.505562","0.023507"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","125","0.502781","0.007757"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","126","0.503337","0.014419"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","127","0.510011","0.008903"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","128","0.486096","-0.017526"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","129","0.478309","-0.002685"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","130","0.5","0.011108"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","131","0.476085","-0.017966"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","132","0.476641","-0.017771"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","133","0.476085","-0.010852"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","134","0.493326","0.008793"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","135","0.496663","0.003183"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","136","0.474416","-0.021604"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","137","0.493882","-0.008403"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","138","0.506674","0.011239"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","139","0.503893","0.009808"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","140","0.48109","-0.008449"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","141","0.482202","-0.018113"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","142","0.503893","0.010058"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","143","0.500556","0.003678"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","144","0.515573","0.012119"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","145","0.513904","0.004998"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","146","0.492214","-0.000847"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","147","0.491657","0.000226"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","148","0.481646","-0.014432"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","149","0.46941","-0.017372"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","150","0.513904","0.027055"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","151","0.499444","0.006236"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","152","0.459956","-0.029495"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","153","0.474416","-0.010467"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","154","0.484427","0.006967"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","155","0.486096","-0.008083"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","156","0.491657","-0.001584"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","157","0.496663","0.006652"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","158","0.491657","-0.000513"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","159","0.46218","-0.013405"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","160","0.473304","-0.015866"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","161","0.483871","-0.011578"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","162","0.491101","0.008021"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","163","0.491101","0.001425"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","164","0.500556","0.006731"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","165","0.509455","0.020451"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","166","0.494994","-0.00629"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","167","0.496663","-0.003046"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","168","0.491101","-0.007219"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","169","0.481646","-0.010174"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","170","0.5","0.010173"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","171","0.493326","0.006707"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","172","0.493882","0.008631"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","173","0.506118","0.002061"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","174","0.496107","-0.002225"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","175","0.483871","0.010075"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","176","0.513904","0.009675"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","177","0.494438","0.001993"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","178","0.502225","0.010645"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","179","0.489433","0.001828"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","180","0.506674","0.014228"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","181","0.482759","-0.00575"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","182","0.520022","0.026508"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","183","0.472747","-0.024351"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","184","0.46663","-0.011376"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","185","0.477197","-0.008475"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","186","0.500556","0.008288"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","187","0.507786","0.001037"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","188","0.526696","0.030356"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","189","0.474972","-0.007826"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","190","0.467742","-0.002847"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","191","0.477753","-0.008711"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","192","0.501112","0.009433"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","193","0.486096","-0.005481"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","194","0.515017","0.021604"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","195","0.468854","-0.021557"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","196","0.478865","-0.012837"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","197","0.50723","0.026138"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","198","0.487208","-0.00808"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","199","0.474416","-0.024215"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","global_token_shuffle","200","0.488877","-0.018612"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","1","0.503893","-0.008028"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","2","0.498331","0.01984"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","3","0.488877","-0.013894"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","4","0.485539","-0.013129"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","5","0.486096","-0.003977"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","6","0.478309","-0.015664"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","7","0.498331","0.005365"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","8","0.481646","-0.009396"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","9","0.487208","0.000845"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","10","0.484427","-0.003111"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","11","0.516129","0.019841"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","12","0.502225","0.000353"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","13","0.457731","-0.049026"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","14","0.51891","0.018099"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","15","0.522247","0.013914"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","16","0.496663","-0.002616"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","17","0.512236","0.016256"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","18","0.510011","0.015664"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","19","0.496663","0.00809"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","20","0.483871","-0.011579"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","21","0.498331","-0.00193"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","22","0.483871","0.008967"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","23","0.512792","0.003138"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","24","0.478309","-0.002373"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","25","0.472747","-0.014372"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","26","0.458843","-0.042485"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","27","0.496663","0.003927"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","28","0.483315","-0.012684"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","29","0.512792","0.035385"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","30","0.484427","-0.006102"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","31","0.501112","-0.003624"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","32","0.5","0.009816"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","33","0.487764","0.008461"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","34","0.473304","-0.035566"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","35","0.492214","0.005097"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","36","0.474972","-0.028862"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","37","0.490545","0.012158"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","38","0.498331","0.004668"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","39","0.489433","-0.004129"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","40","0.488877","0.002551"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","41","0.522247","0.019259"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","42","0.491101","-0.00985"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","43","0.475528","-0.005852"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","44","0.49277","-0.017048"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","45","0.498888","0.00818"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","46","0.506674","0.000926"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","47","0.484427","-0.014416"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","48","0.48832","-0.001829"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","49","0.492214","0.004835"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","50","0.477753","-0.005861"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","51","0.486652","-0.002784"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","52","0.518354","0.012963"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","53","0.512792","0.026399"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","54","0.503337","0.014904"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","55","0.483871","-0.026845"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","56","0.520022","0.028807"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","57","0.5","0.004515"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","58","0.48109","-0.007538"
"Indus_Lipi","exact_sequence_collapsed","leave_one_row_out","row_internal_shuffle","59","0.496107","0.014067"
