date,route_rank,priority_rank,y_after_002,cisi,id,site,type,symbol,text,volume,page_index,page_file,source_url,route_status,source_grade_status,match_text,ocr_label_coords,local_page_path,local_context_crop,local_enhanced_crop,source_image_sha256,crop_sha256,enhanced_crop_sha256,image_width,image_height,crop_box_image_coords,notes,accepted_claims_increment
2026-05-29,2,6,220,M-655,3097.1,Mohenjo-daro,SEAL:S,Bull1,+740-717-233-002-220-880-689+,cisi_pakistan,61,Pakistan_0061.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n61_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,M-655,735|867|867|4155,tmp/002_y_branch_gap_public_source_acquisition/pages/M_655_cisi_pakistan_n61_2.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_655_cisi_pakistan_n61_2_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_655_cisi_pakistan_n61_2_context_enhanced_x2.jpg,11916dcd1bf8be88a337d799932e1b597c4a13faa9a0ddc5c019efab729c80ab,82a1675a2fff0d429a7bc4124f4379d815b8f754e36e7b961bec125448849fc5,d816ac365852505c151cb00652a22bce6e6e7d32c28025b3d708700a5827db7e,3167,4571,215|107|1487|4415,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,3,6,220,M-655,3097.1,Mohenjo-daro,SEAL:S,Bull1,+740-717-233-002-220-880-689+,cisi_pakistan,61,Pakistan_0061.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n61_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,M-655,2127|2267|2267|4133,tmp/002_y_branch_gap_public_source_acquisition/pages/M_655_cisi_pakistan_n61_3.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_655_cisi_pakistan_n61_3_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_655_cisi_pakistan_n61_3_context_enhanced_x2.jpg,11916dcd1bf8be88a337d799932e1b597c4a13faa9a0ddc5c019efab729c80ab,067d6905749482dfba60958927a1122a76ae3d49c68e0af8434d4c4ccfb41325,1bdad9aa11cbc49f4278a31287508dee312a77ee1fc373dadf4d01c176dfcbef,3167,4571,1607|1507|2887|4393,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,1,7,368,H-600,1543.1,Harappa,SEAL:S,Bull1:I,+002-368-260+,cisi_pakistan,332,Pakistan_0332.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n332_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,H-600,557|688|688|2230,tmp/002_y_branch_gap_public_source_acquisition/pages/H_600_cisi_pakistan_n332_1.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/H_600_cisi_pakistan_n332_1_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/H_600_cisi_pakistan_n332_1_context_enhanced_x2.jpg,1237b385cedec678121a870aa611f7f7c960a656447faa8608b88d87cd282b6a,3eaa18e5bdd18a8d16e17f50af2fe4eb894d88585a747ebd64081fa18cc92cd6,7487a73975025571c3b46a53968814ddd59869db3b80b1ae77f33da411d3a45b,3251,4538,37|0|1308|2490,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,2,7,368,H-600,1543.1,Harappa,SEAL:S,Bull1:I,+002-368-260+,cisi_pakistan,332,Pakistan_0332.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n332_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,H-600,1304|1430|1430|2237,tmp/002_y_branch_gap_public_source_acquisition/pages/H_600_cisi_pakistan_n332_2.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/H_600_cisi_pakistan_n332_2_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/H_600_cisi_pakistan_n332_2_context_enhanced_x2.jpg,1237b385cedec678121a870aa611f7f7c960a656447faa8608b88d87cd282b6a,de45c3e9513b5b3a3b2ec576d77f6e7acc1109007d3d8e4d3ed6e89e7fd8fd5f,275b0ffc4b87e105442e59832149f658c8c086ac590cae2095d96a6603da956d,3251,4538,784|670|2050|2497,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,3,7,368,H-600,1543.1,Harappa,SEAL:S,Bull1:I,+002-368-260+,cisi_pakistan,332,Pakistan_0332.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n332_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,H-600,1969|2094|2094|2253,tmp/002_y_branch_gap_public_source_acquisition/pages/H_600_cisi_pakistan_n332_3.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/H_600_cisi_pakistan_n332_3_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/H_600_cisi_pakistan_n332_3_context_enhanced_x2.jpg,1237b385cedec678121a870aa611f7f7c960a656447faa8608b88d87cd282b6a,0b6d5f6bbc49254367f060b8c50db3aa7ce54fa8df78371163226c78c7f5e93d,3c31a0ef5262dd00ec848375f973eff321dd8f283926dfe93f9f107460906f2b,3251,4538,1449|1334|2714|2513,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,1,8,368,M-12,2540.1,Mohenjo-daro,SEAL:S,Bull1:W,+740-390-590-233-002-368-202-892-371+,cisi_india,45,India_0045.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n45_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,M-12,520|600|600|3266,tmp/002_y_branch_gap_public_source_acquisition/pages/M_12_cisi_india_n45_1.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_12_cisi_india_n45_1_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_12_cisi_india_n45_1_context_enhanced_x2.jpg,8e022d35e0eea7346b277b69f646457795275eab2b14d30ee71124b85579c94a,cd4b906279f420b164a82ec89c427f4762f3bc35bd76d2978095d13113e540b6,54f44c1c1e4958314a591797899fecce6d13a0151804ea5bbad8d7c2e0da4b9b,2368,3458,0|0|1220|3458,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,2,8,368,M-12,2540.1,Mohenjo-daro,SEAL:S,Bull1:W,+740-390-590-233-002-368-202-892-371+,cisi_india,45,India_0045.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n45_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,M-12,1688|1770|1770|3287,tmp/002_y_branch_gap_public_source_acquisition/pages/M_12_cisi_india_n45_2.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_12_cisi_india_n45_2_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_12_cisi_india_n45_2_context_enhanced_x2.jpg,8e022d35e0eea7346b277b69f646457795275eab2b14d30ee71124b85579c94a,f50fb590d39c9ae0799546c8898d58f1b28c27e822edd21e51eaea70652e9ff9,de76ec361f119c2ff9cfd462e7e8e02730343a8a0acb95be370af8986adde537,2368,3458,1168|1010|2368|3458,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,3,8,368,M-12,2540.1,Mohenjo-daro,SEAL:S,Bull1:W,+740-390-590-233-002-368-202-892-371+,cisi_india,403,India_0403.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n403_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,M12,2140|2197|2197|2318,tmp/002_y_branch_gap_public_source_acquisition/pages/M_12_cisi_india_n403_3.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_12_cisi_india_n403_3_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_12_cisi_india_n403_3_context_enhanced_x2.jpg,3daf79366030dc1a505768f7b07195548070ca5031c24d5c7cf002290815aee6,09f2e60feac3b9418734d324c35f4a023e34ad24da601a6698a6ffbdf167f3f4,100bb7cbc78993b47a2cc3163f93e4364d302669d159b60c9b39ae98331dd770,2448,3423,1620|1437|2448|2578,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,1,9,031,M-678,3116.1,Mohenjo-daro,SEAL:S,Bull1:W,+740-752-006-503-236-806-002-031-502+,cisi_pakistan,69,Pakistan_0069.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n69_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,M-678,779|915|915|4299,tmp/002_y_branch_gap_public_source_acquisition/pages/M_678_cisi_pakistan_n69_1.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_678_cisi_pakistan_n69_1_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_678_cisi_pakistan_n69_1_context_enhanced_x2.jpg,17d8b88c9c27de63ac70d0607d66bc0b00ce20a2a76f608def4723ffad588e3c,6d3c17b5f6ce0a4405bae21f05c04da0bad59c0c868fb1914b4bdd07466412a1,427e75dc747f7027cdbab924b33111c38d427a43d8211e048e01e742db2d6252,3223,4554,259|155|1535|4554,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,2,9,031,M-678,3116.1,Mohenjo-daro,SEAL:S,Bull1:W,+740-752-006-503-236-806-002-031-502+,cisi_pakistan,69,Pakistan_0069.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n69_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,M-678,2250|2389|2389|4302,tmp/002_y_branch_gap_public_source_acquisition/pages/M_678_cisi_pakistan_n69_2.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_678_cisi_pakistan_n69_2_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_678_cisi_pakistan_n69_2_context_enhanced_x2.jpg,17d8b88c9c27de63ac70d0607d66bc0b00ce20a2a76f608def4723ffad588e3c,a45861ab8bdc877116d70a753224abc6efefa15ed931d1a50e50bfe4b701365d,18ae6db874df5bb4db242e93683048b137ad70c3a0c2e81fd8eccfbcb9612168,3223,4554,1730|1629|3009|4554,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,1,10,031,M-739,3163.1,Mohenjo-daro,SEAL:S,Bull1:J,+090-740-100-415-002-031-350-550-692+,cisi_pakistan,87,Pakistan_0087.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n87_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,M-739,808|947|947|3997,tmp/002_y_branch_gap_public_source_acquisition/pages/M_739_cisi_pakistan_n87_1.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_739_cisi_pakistan_n87_1_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_739_cisi_pakistan_n87_1_context_enhanced_x2.jpg,2f78c630fc77fdb28968df1d787f842e24a0aa18f24332cb3918e4e27fb90502,de1b73e243ab6443049157f4bec1306e1af306db0715fdaee4de6ab5596a3994,ca878cb0c1174dfc5ce59f08f7c91bd11585200a86c95c6ce1e4135b37ebdd93,3171,4516,288|187|1567|4257,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,2,10,031,M-739,3163.1,Mohenjo-daro,SEAL:S,Bull1:J,+090-740-100-415-002-031-350-550-692+,cisi_pakistan,87,Pakistan_0087.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n87_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,M-739,2019|2159|2159|3968,tmp/002_y_branch_gap_public_source_acquisition/pages/M_739_cisi_pakistan_n87_2.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_739_cisi_pakistan_n87_2_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/M_739_cisi_pakistan_n87_2_context_enhanced_x2.jpg,2f78c630fc77fdb28968df1d787f842e24a0aa18f24332cb3918e4e27fb90502,13c069f94ad787e8c6a08cb89276300e73a8ea65bb82d94b916da3eddc25f7a4,6c70cc67ac57a0f495671e2465a70cd74ff3882409192271302cd1a8c3d9f2a2,3171,4516,1499|1399|2779|4228,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,1,11,368,B-1,27.1,Banawali,SEAL:S,Bull1:O,+090-740-220-002-368-550-821+,cisi_india,379,India_0379.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n379_w2000.jpg,downloaded_and_cropped,public_cisi_plate_route_candidate_needs_visual_token_boxing,B 1,303|325|354|1893,tmp/002_y_branch_gap_public_source_acquisition/pages/B_1_cisi_india_n379_1.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/B_1_cisi_india_n379_1_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/B_1_cisi_india_n379_1_context_enhanced_x2.jpg,3ddeecc4645fabd3cae2d84a8f682ab92884cd6803558a74e112e1c22be1a080,0494c2e569b815b1a6558586db4d3721b997c782c61b8e4f319dd63c4e9d4e7c,6f3afc580013a6f6d171aca10682ab7ca1f1792c9277848c75688a47660afa54,2423,3443,0|0|974|2153,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
2026-05-29,2,11,368,B-1,27.1,Banawali,SEAL:S,Bull1:O,+090-740-220-002-368-550-821+,cisi_india,810,India_0810.djvu,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n810_w2000.jpg,downloaded_and_cropped,public_cisi_late_register_or_data_route_not_source_panel,B 1,303|325|354|1893,tmp/002_y_branch_gap_public_source_acquisition/pages/B_1_cisi_india_n810_2.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/B_1_cisi_india_n810_2_context.jpg,tmp/002_y_branch_gap_public_source_acquisition/crops/B_1_cisi_india_n810_2_context_enhanced_x2.jpg,3ddeecc4645fabd3cae2d84a8f682ab92884cd6803558a74e112e1c22be1a080,0494c2e569b815b1a6558586db4d3721b997c782c61b8e4f319dd63c4e9d4e7c,6f3afc580013a6f6d171aca10682ab7ca1f1792c9277848c75688a47660afa54,2423,3443,0|0|974|2153,"OCR-label public page route and broad context crop only; not token-boxed, not physical direction, not sign identity.",0
