date,repair_id,cisi,role,crop_kind,crop_stage,control_subtype,denominator_group,denominator_inclusion,match_set_id,matched_target_cisi,match_basis,source_family_key,near_duplicate_group_id,route_rank,queue_rank,volume,page_index,source_url,match_text,source_grade_status,source_page,source_page_sha256,parent_crop_sha256,image_width,image_height,xml_width,xml_height,ocr_label_coords_xml,label_box_image_coords,label_box_width,label_box_height,label_match_compactness_status,method,candidate_rank,crop_box_xyxy,crop_width,crop_height,crop_aspect_ratio,dark_pixel_fraction,component_area_downsampled,component_bbox_image_coords,component_centroid_image_coords,component_score,ocr_word_overlap_count,label_box_overlap_fraction,label_exclusion_status,candidate_preflight_status,source_crop,enhanced_crop,source_crop_sha256,enhanced_crop_sha256,notes,accepted_claims_increment,signband_pool_id,signband_like_score,signband_like_bucket,v2e_rank_within_cisi,v2e_global_rank,v2f_preflight_id,v2f_lane,v2f_source_crop,v2f_source_crop_sha256,v2f_derived_crop,v2f_derived_crop_sha256,v2f_derived_crop_box_xyxy,v2f_derived_width,v2f_derived_height,v2f_derived_aspect_ratio,v2f_derived_dark_pixel_fraction,v2f_derived_strip_score,v2f_candidate_status,v2f_gate_notes
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r2,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,2,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_2.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,95def038de6184f8da0ea05b05b98882390bf6b4cffd0dd18cfa2fb0d1f2649a,3252,4538,3252,4538,641|2894|772|2934,641|2894|772|2934,131,40,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,22,128|3096|812|3572,684,476,1.436975,0.657916,205811,160|3118|780|3550,470|3334,488862.232779,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_22_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_22_below_label_wide_darkrow_below_cluster_enhanced_x2.png,5c7c5b356da1e91f8715ee24319ce159dc55f1e5dfbf2b10a09e4733ee3b43c4,b93469225c6e24df211ea69db533e92f882d8583fe84bf6d6d2a7584f805d4e8,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.8,strong_signband_like_geometry_needs_visual_qc,17,24,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_22_below_label_wide_darkrow_below_cluster_source.png,5c7c5b356da1e91f8715ee24319ce159dc55f1e5dfbf2b10a09e4733ee3b43c4,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/H_654_r2_c22_below_label_wide_darkrow_below_cluster_derived_top_strip.png,dc1709f8352133eef0edd1e1e9a4fa4b00347f5064cf555411c121bec6e9396f,144|20|660|189,516,169,3.053254,0.940553,949.288171,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1310,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,M-1310|cisi_pakistan|n202|r1,M-1310,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n202,,1,10,cisi_pakistan,202,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,M 1310,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/10_M_1310_cisi_pakistan_n202_1.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,1e437592e34a0c1721b48a9ecb258c81e882ada8ccc20c968af850ec58bd4365,3236,4566,3236,4566,1495|2419|1657|2459,1495|2419|1657|2459,162,40,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,22,1296|2508|1888|2892,592,384,1.541667,0.659039,148712,1328|2530|1856|2870,1592|2700,567603.053435,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_22_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_22_below_label_wide_darkrow_below_cluster_enhanced_x2.png,ac7deffee3f6cd370825802d05b416a5d298a7d20274c7c73e9bcef1e1797311,a54ec46e16020856e6d56dc995e8e9b66a850cbd05616f7cdd4aa9d989723406,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.8,strong_signband_like_geometry_needs_visual_qc,6,26,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_22_below_label_wide_darkrow_below_cluster_source.png,ac7deffee3f6cd370825802d05b416a5d298a7d20274c7c73e9bcef1e1797311,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/M_1310_r1_c22_below_label_wide_darkrow_below_cluster_derived_top_strip.png,956c344b3c2ac427bc1e6bf1cc35884d34646639cc464ba88cad5fc9ade8505f,26|24|568|142,542,118,4.59322,0.860513,1284.188664,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r1,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,1,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_1.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,d95f383fa62e16a2da8b257df2edd4c8c5996f96b930672124a4c3395c769de9,3252,4538,3252,4538,648|2230|776|2270,648|2230|776|2270,128,40,compact_label_match_candidate,component_below_high_score,6,212|2376|1160|2884,948,508,1.866142,0.609561,25026,244|2398|1128|2902,696|2654,61670.751087,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_6_component_below_high_score_enhanced_x2.png,6697a0124a35b3ebd77d015db2dcbf56649badea39364ac22f09c2fc9f764595,d5ac056b40aa011b1385feb35672149d203887c6341f18a3a94216d1d4ac6078,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,10,28,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r1_6_component_below_high_score_source.png,6697a0124a35b3ebd77d015db2dcbf56649badea39364ac22f09c2fc9f764595,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/H_654_r1_c6_component_below_high_score_derived_top_strip.png,9aa3aa9f8399bc5d5e00467e4386604c30de1fdf403c9f78203acf709b6d6272,128|151|888|306,760,155,4.903226,0.915399,1491.13629,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r2,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,2,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_2.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,95def038de6184f8da0ea05b05b98882390bf6b4cffd0dd18cfa2fb0d1f2649a,3252,4538,3252,4538,641|2894|772|2934,641|2894|772|2934,131,40,compact_label_match_candidate,component_nearest_high_score,4,212|2376|1160|2884,948,508,1.866142,0.609561,25026,244|2398|1128|2902,696|2654,95986.562819,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_4_component_nearest_high_score_enhanced_x2.png,6697a0124a35b3ebd77d015db2dcbf56649badea39364ac22f09c2fc9f764595,d5ac056b40aa011b1385feb35672149d203887c6341f18a3a94216d1d4ac6078,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,19,29,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_4_component_nearest_high_score_source.png,6697a0124a35b3ebd77d015db2dcbf56649badea39364ac22f09c2fc9f764595,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/H_654_r2_c4_component_nearest_high_score_derived_top_strip.png,9aa3aa9f8399bc5d5e00467e4386604c30de1fdf403c9f78203acf709b6d6272,128|151|888|306,760,155,4.903226,0.915399,1491.13629,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r2,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,2,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_2.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,95def038de6184f8da0ea05b05b98882390bf6b4cffd0dd18cfa2fb0d1f2649a,3252,4538,3252,4538,641|2894|772|2934,641|2894|772|2934,131,40,compact_label_match_candidate,component_above_high_score,5,212|2376|1160|2884,948,508,1.866142,0.609561,25026,244|2398|1128|2902,696|2654,95986.562819,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_5_component_above_high_score_enhanced_x2.png,6697a0124a35b3ebd77d015db2dcbf56649badea39364ac22f09c2fc9f764595,d5ac056b40aa011b1385feb35672149d203887c6341f18a3a94216d1d4ac6078,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,20,30,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_5_component_above_high_score_source.png,6697a0124a35b3ebd77d015db2dcbf56649badea39364ac22f09c2fc9f764595,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/H_654_r2_c5_component_above_high_score_derived_top_strip.png,9aa3aa9f8399bc5d5e00467e4386604c30de1fdf403c9f78203acf709b6d6272,128|151|888|306,760,155,4.903226,0.915399,1491.13629,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1310,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,M-1310|cisi_pakistan|n202|r1,M-1310,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n202,,1,10,cisi_pakistan,202,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,M 1310,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/10_M_1310_cisi_pakistan_n202_1.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,1e437592e34a0c1721b48a9ecb258c81e882ada8ccc20c968af850ec58bd4365,3236,4566,3236,4566,1495|2419|1657|2459,1495|2419|1657|2459,162,40,compact_label_match_candidate,component_below_high_score,6,1261|2473|1921|2900,660,427,1.545667,0.531609,13970,1293|2495|1889|2903,1599|2691,54908.041154,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_6_component_below_high_score_enhanced_x2.png,7523435ed29acaa2c0d71649b81d17b35cf386398dd2e2b201b1b97662eb891b,1922678c0c43a83e246b88ab55a4db3fd7d59f92643fa31b14c53a32a6fc0503,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,10,31,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1310_cisi_pakistan_n202_r1_6_component_below_high_score_source.png,7523435ed29acaa2c0d71649b81d17b35cf386398dd2e2b201b1b97662eb891b,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/M_1310_r1_c6_component_below_high_score_derived_top_strip.png,122a2c382adcf8db9f85a0db35c2b988b40d2f586bc3250d73fa7ac6b1435fdb,60|59|604|181,544,122,4.459016,0.856964,1158.353665,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-654,primary_target_route_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,directionality_target_candidate,primary_target_not_denominator,excluded_from_real_negative_denominator,H-654|cisi_pakistan|n342|r2,H-654,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n342,,2,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_2.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,95def038de6184f8da0ea05b05b98882390bf6b4cffd0dd18cfa2fb0d1f2649a,3252,4538,3252,4538,641|2894|772|2934,641|2894|772|2934,131,40,compact_label_match_candidate,component_below_high_score,6,212|3060|844|3564,632,504,1.253968,0.660535,16620,244|3082|812|3582,529|3324,37069.640282,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_6_component_below_high_score_enhanced_x2.png,7406b0d51f2297d8f91c03060e622f050c99f1b20d113f05221458c293c00ef3,f419d0c83bc7b4d29b119db08c061c4d5a24a8d4b34a94e54168ed56c0a870d3,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,9.5,strong_signband_like_geometry_needs_visual_qc,21,33,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_654_cisi_pakistan_n342_r2_6_component_below_high_score_source.png,7406b0d51f2297d8f91c03060e622f050c99f1b20d113f05221458c293c00ef3,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/H_654_r2_c6_component_below_high_score_derived_top_strip.png,79302e5297322c680eb3c84bf7be7a6d2502f8ca2d325f54facb6be808a164d1,62|55|576|255,514,200,2.57,0.941809,726.646772,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-365,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-365|cisi_india|n126|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_india|n126,,1,21,cisi_india,126,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n126_w2000.jpg,M-365,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/21_M_365_cisi_india_n126_1.jpg,ebbe070c2e0c496e98ad0f84065ffeaf1275dbd799d1980ad171e742fa7e0aa7,1a1230c28b3f31284626bd4aab0ada7836be9c20c726b25e87c4ecc83d5ed117,2379,3461,2379,3461,1711|2143|1812|2173,1711|2143|1812|2173,101,30,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,23,1332|2774|2317|3171,985,397,2.481108,0.679461,265534,1364|2796|2285|3149,1824|2972,325608.828939,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_365_cisi_india_n126_r1_23_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_365_cisi_india_n126_r1_23_below_label_wide_darkrow_below_cluster_enhanced_x2.png,f113d852927887c8266a5e102b35297f44539a7cbb5da1c18b477131ae0aac50,5ef754a3887ab86c1ccfa9dc5e5de580187b68ff8437fb6049d90924110160d2,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,7,76,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_365_cisi_india_n126_r1_23_below_label_wide_darkrow_below_cluster_source.png,f113d852927887c8266a5e102b35297f44539a7cbb5da1c18b477131ae0aac50,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/M_365_r1_c23_below_label_wide_darkrow_below_cluster_derived_top_strip.png,a0536143829a986c7af1860f0228275a16173b4387a4cc1b4b7cbf0dd21ef3c4,40|48|841|180,801,132,6.068182,0.96407,2534.193804,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1315,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-1315|cisi_pakistan|n202|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n202,,1,28,cisi_pakistan,202,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n202_w2000.jpg,M 1315,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/28_M_1315_cisi_pakistan_n202_1.jpg,03f2d9ecf9f7c063f861c2e11e71af60d1df70073a89db45362ef059347b1bf2,5b6b1c5d2f8849a616623d885f63ecfea05f23f806e4ca2dd25fe5c6d6e53476,3236,4566,3236,4566,404|4304|564|4342,404|4304|564|4342,160,38,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,20,0|3944|864|4256,864,312,2.769231,0.598854,148992,9|3966|832|4234,432|4100,665142.857143,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1315_cisi_pakistan_n202_r1_20_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1315_cisi_pakistan_n202_r1_20_above_label_wide_darkrow_above_cluster_enhanced_x2.png,892dd47b66cc383c372e1c6cf44f6eb9f950639aa78d7423ae558fcde77d6d17,2732ae70d0b4cf794023284079c2944a20400c208d3e1fc8c68054bd5a9f5a63,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,4,78,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1315_cisi_pakistan_n202_r1_20_above_label_wide_darkrow_above_cluster_source.png,892dd47b66cc383c372e1c6cf44f6eb9f950639aa78d7423ae558fcde77d6d17,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/M_1315_r1_c20_above_label_wide_darkrow_above_cluster_derived_top_strip.png,544950d0cfbca52628f42b26b8c847228078e8df1438df2213b0a5739e7e0306,262|32|813|146,551,114,4.833333,0.983602,1335.564229,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-659,reserve_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,reserve_real_object_panel_negative,reserve_not_denominator,excluded_from_real_negative_denominator,H-659|cisi_pakistan|n343|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n343,,1,39,cisi_pakistan,343,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n343_w2000.jpg,H-659,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/39_H_659_cisi_pakistan_n343_1.jpg,05d50097bc8ba7f1f3547d50e36254248bbaa018da4e77f32ce2e9a8184d24b8,307689c6ca134c257fba9795cbafb8be30ee358aeee3e0e775106ed1f09bc030,3254,4538,3254,4538,2385|1534|2514|1573,2385|1534|2514|1573,129,39,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,22,1793|1712|3064|2323,1271,611,2.080196,0.443462,330515,1825|1734|3032|2301,2428|2018,710784.946237,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_659_cisi_pakistan_n343_r1_22_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_659_cisi_pakistan_n343_r1_22_below_label_wide_darkrow_below_cluster_enhanced_x2.png,39be246b71a1640a1908bed9b59579cd976c9417aaa8e4bff22619f4003d48d8,5b5444595f4dfe3e5ad81631afb7dc6721165fe698d63c5297f91e89ce394783,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,12.1,strong_signband_like_geometry_needs_visual_qc,6,86,directionality_homogeneous_signband_packet_v2f_preflight,derived_top_strip_acquisition_not_blind_packet,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_659_cisi_pakistan_n343_r1_22_below_label_wide_darkrow_below_cluster_source.png,39be246b71a1640a1908bed9b59579cd976c9417aaa8e4bff22619f4003d48d8,tmp/effective_unicity_directionality_homogeneous_packet_v2f/derived_top_strips/H_659_r1_c22_below_label_wide_darkrow_below_cluster_derived_top_strip.png,078bca967ead2b5782cee51803d4ebd1e5d5edd1bee8cc826959a1c22ae848dd,0|197|1098|387,1098,190,5.778947,0.685232,1899.651009,derived_top_strip_candidate_requires_human_visual_qc,derived from v2e source crop; acquisition-only until human visual preflight confirms no icon/context leakage
