date,repair_id,cisi,role,crop_kind,crop_stage,control_subtype,denominator_group,denominator_inclusion,match_set_id,matched_target_cisi,match_basis,source_family_key,near_duplicate_group_id,route_rank,queue_rank,volume,page_index,source_url,match_text,source_grade_status,source_page,source_page_sha256,parent_crop_sha256,image_width,image_height,xml_width,xml_height,ocr_label_coords_xml,label_box_image_coords,label_box_width,label_box_height,label_match_compactness_status,method,candidate_rank,crop_box_xyxy,crop_width,crop_height,crop_aspect_ratio,dark_pixel_fraction,component_area_downsampled,component_bbox_image_coords,component_centroid_image_coords,component_score,ocr_word_overlap_count,label_box_overlap_fraction,label_exclusion_status,candidate_preflight_status,source_crop,enhanced_crop,source_crop_sha256,enhanced_crop_sha256,notes,accepted_claims_increment,signband_pool_id,signband_like_score,signband_like_bucket,v2e_rank_within_cisi,v2e_global_rank
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1322,reserve_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,reserve_real_object_panel_negative,reserve_not_denominator,excluded_from_real_negative_denominator,M-1322|cisi_pakistan|n203|r2,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n203,,2,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_2.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,f1a58e1ffc2c783beca84a3547920b3b3739ee012e0e2bc9194e9f60b6593fff,3230,4566,3230,4566,2399|3275|2563|3314,2399|3275|2563|3314,164,39,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,24,2046|4147|3133|4316,1087,169,6.431953,0.332874,60739,2078|4169|3101|4294,2590|4232,64753.731343,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1322_cisi_pakistan_n203_r2_24_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1322_cisi_pakistan_n203_r2_24_below_label_wide_darkrow_below_cluster_enhanced_x2.png,e6f63d393e6f9b1c67d3560b85710d9fdedd59b318297e1dbf4d387c845d110f,d81a020ca1830dddd09961f3be64371f37c81a694dd57f0371692e9bb8d52059,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.8,strong_signband_like_geometry_needs_visual_qc,20,138
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-421,reserve_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,reserve_real_object_panel_negative,reserve_not_denominator,excluded_from_real_negative_denominator,H-421|cisi_pakistan|n305|r2,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:S|Bull1:W|cisi_pakistan|n305,,2,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_2.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,96e581c943d7e429a6d19547db0c1791b3688bff2b92a1120d4aef6d2bd491f7,3275,4544,3275,4544,2051|2952|2175|2992,2051|2952|2175|2992,124,40,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,21,1459|3306|2767|3994,1308,688,1.901163,0.558834,448153,1491|3328|2735|3972,2113|3650,660019.145803,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_421_cisi_pakistan_n305_r2_21_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_421_cisi_pakistan_n305_r2_21_below_label_wide_darkrow_below_cluster_enhanced_x2.png,810de19c6993df1cf9c9add506c6c63efcb4729159f2f4c685e3348abc8f868e,2a56f2d967ffa62ace17731fa196e603682d7d2ee11576a5b458ab121c4580d9,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.8,strong_signband_like_geometry_needs_visual_qc,14,139
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-915,reserve_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,reserve_real_object_panel_negative,reserve_not_denominator,excluded_from_real_negative_denominator,M-915|cisi_pakistan|n122|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:S|Bull1:W|cisi_pakistan|n122,,1,45,cisi_pakistan,122,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n122_w2000.jpg,M-915,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/45_M_915_cisi_pakistan_n122_1.jpg,9ee454ee65a5a48636a51787889780c6c7aa0ade425d08dcf8a267b71b9c3ae3,10ac3ddcdecfda85aaf718933e529999b0780535f85f66fd5a19d9a367619ef6,3182,4539,3182,4539,1850|1063|1978|1103,1850|1063|1978|1103,128,40,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,22,1258|1898|2570|2105,1312,207,6.338164,0.660308,144075,1290|1920|2538|2083,1914|2002,156688.417618,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_915_cisi_pakistan_n122_r1_22_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_915_cisi_pakistan_n122_r1_22_below_label_wide_darkrow_below_cluster_enhanced_x2.png,c9512b21bc9185bcf75f9a79c1813bdc59fea5ed6bb9d190927541fe181977fa,705620705b4a38bcfe4003fc8884a0a6ccfb7f1ecb1607f804772cf7146c8ba3,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.8,strong_signband_like_geometry_needs_visual_qc,6,140
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-985,unplanned_focus_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,unplanned_candidate,not_denominator,excluded_from_real_negative_denominator,H-985|cisi_pakistan|n378|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|TAB:I|None|cisi_pakistan|n378,,1,51,cisi_pakistan,378,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n378_w2000.jpg,H-985,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/51_H_985_cisi_pakistan_n378_1.jpg,46523892c72c1e842b6905fe1326c44e73cba49c077471069b1fad19757309d5,507529e205dbd8b7d247033a2f74fb3fbf257e9ef42e89bcb48bf5e68825f1b3,3288,4532,3288,4532,372|1868|500|1908,372|1868|500|1908,128,40,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,22,8|866|1092|1042,1084,176,6.159091,0.484637,71517,40|888|1060|1052,550|954,76488.770053,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_985_cisi_pakistan_n378_r1_22_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_985_cisi_pakistan_n378_r1_22_above_label_wide_darkrow_above_cluster_enhanced_x2.png,36d3a348afb45281a5a059f1160de5e4225d171f1ec6c69515af71076e2d1c29,45982762c1f52c3beb3b58bd982790219cf25a944f8b059d6ee6126659f968b7,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.8,strong_signband_like_geometry_needs_visual_qc,6,141
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1103,unplanned_focus_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,unplanned_candidate,not_denominator,excluded_from_real_negative_denominator,M-1103|cisi_pakistan|n150|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:S|Zebu|cisi_pakistan|n150,,1,70,cisi_pakistan,150,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n150_w2000.jpg,M-1103,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/70_M_1103_cisi_pakistan_n150_1.jpg,2f880aa490ffe6fe143a39200d8f75ca7fdd5ddb0c3df9d55d3a92ed21c0794f,f147e27564347949db2a0a84f5eb997dcde63f287665c1a7196cf31d2ee25c2c,3226,4515,3226,4515,1354|3954|1513|3995,1354|3954|1513|3995,159,41,compact_label_match_candidate,below_label_wide_darkrow_below_cluster,21,762|4043|2104|4261,1342,218,6.155963,0.434771,103487,794|4065|2072|4239,1433|4152,579759.103641,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1103_cisi_pakistan_n150_r1_21_below_label_wide_darkrow_below_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1103_cisi_pakistan_n150_r1_21_below_label_wide_darkrow_below_cluster_enhanced_x2.png,00fb326b25e72cda77434e7d659f36e72f26b0b0b5eac706582983279004d5b0,c288dcb0d4eca800bae79c261277099753eaf556dc5b2ef9b2132ed582a2caa0,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.8,strong_signband_like_geometry_needs_visual_qc,5,142
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1097,unplanned_focus_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,unplanned_candidate,not_denominator,excluded_from_real_negative_denominator,M-1097|cisi_pakistan|n148|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:S|Gaur|cisi_pakistan|n148,,1,76,cisi_pakistan,148,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n148_w2000.jpg,M -1097,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/76_M_1097_cisi_pakistan_n148_1.jpg,d1d75c9d32690000f23bcd0b5b1a27d0473aa8d6ca2b58c20c61fe697d13a9f2,030f1a70e178cbd103462e59ad80a183b078cfee09b6c856c565bfabdd50ca4c,3235,4527,3235,4527,424|3044|587|3083,424|3044|587|3083,163,39,compact_label_match_candidate,above_label_wide_darkrow_above_cluster,20,139|2397|1178|2996,1039,599,1.734558,0.678355,392652,171|2419|1146|2974,658|2696,1066989.130435,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1097_cisi_pakistan_n148_r1_20_above_label_wide_darkrow_above_cluster_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1097_cisi_pakistan_n148_r1_20_above_label_wide_darkrow_above_cluster_enhanced_x2.png,5e61461576aa6484656e5be4a14819506be36eeaa51dfcb340fd5f0864c99d39,d2a74d88a97fce6f72fddb911dccdac2f7e62b5f41bfac9aa6b26bfc6e27127b,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.8,strong_signband_like_geometry_needs_visual_qc,4,143
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1322,reserve_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,reserve_real_object_panel_negative,reserve_not_denominator,excluded_from_real_negative_denominator,M-1322|cisi_pakistan|n203|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n203,,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,e87bf7ea5213fd9163654e20e98135ac48267fdcf287bfc10ae9f1ac3e32e6f9,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,component_below_high_score,6,281|3354|1733|3794,1452,440,3.3,0.737001,37515,313|3342|1701|3802,1011|3573,75042.958156,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1322_cisi_pakistan_n203_r1_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1322_cisi_pakistan_n203_r1_6_component_below_high_score_enhanced_x2.png,b7b587def43c69345e706889e8d7fa6a7090bd2822edd4693b0f1b8d6a971014,2cb159b505d1bbaf003c754afe918668963b8e84396cab6c975c01784fb7dfb9,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.7,strong_signband_like_geometry_needs_visual_qc,11,144
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-1322,reserve_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,reserve_real_object_panel_negative,reserve_not_denominator,excluded_from_real_negative_denominator,M-1322|cisi_pakistan|n203|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|SEAL:R|None|cisi_pakistan|n203,,1,42,cisi_pakistan,203,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n203_w2000.jpg,M-1322,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/42_M_1322_cisi_pakistan_n203_1.jpg,d6ba1b469bd752cac59953f9a4070a3c3f28069c50419ec4592bbdb949254e90,e87bf7ea5213fd9163654e20e98135ac48267fdcf287bfc10ae9f1ac3e32e6f9,3230,4566,3230,4566,1351|3286|1513|3325,1351|3286|1513|3325,162,39,compact_label_match_candidate,component_largest_in_search,7,293|3856|1785|4337,1492,481,3.101871,0.749278,40797,325|3862|1753|4350,1029|4104,45572.621568,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1322_cisi_pakistan_n203_r1_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_1322_cisi_pakistan_n203_r1_7_component_largest_in_search_enhanced_x2.png,255d20387bbb32552f15edef02a35aca8cd94cc5798443ff4e0bc91908791ad7,1e3cf11fb7dc2d28f9e3b4549210d19cce56c99c16e87b9782b09392640ba775,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.7,strong_signband_like_geometry_needs_visual_qc,12,145
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-665,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,H-665|cisi_pakistan|n343|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n343,,1,4,cisi_pakistan,343,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n343_w2000.jpg,H-665,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/4_H_665_cisi_pakistan_n343_1.jpg,05d50097bc8ba7f1f3547d50e36254248bbaa018da4e77f32ce2e9a8184d24b8,78b25f109d5ddf3325303e424da7c46043c4de2b06e0a6e7b17b00d35e17a6a5,3254,4538,3254,4538,2633|3607|2761|3647,2633|3607|2761|3647,128,40,compact_label_match_candidate,component_below_high_score,6,2331|3805|3007|4247,676,442,1.529412,0.604307,15014,2363|3827|2975|4255,2676|4035,36645.471409,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_665_cisi_pakistan_n343_r1_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_665_cisi_pakistan_n343_r1_6_component_below_high_score_enhanced_x2.png,99357d032eed6f5ba7db915db50e1186728d9e1b1b26623dab6cc86868e78f56,e88e8649e738fd1b3392779813ee35408ab19852ed08017efc542d4a924f6700,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,8,146
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-665,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,H-665|cisi_pakistan|n343|r2,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n343,,2,4,cisi_pakistan,343,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n343_w2000.jpg,H -665,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/4_H_665_cisi_pakistan_n343_2.jpg,05d50097bc8ba7f1f3547d50e36254248bbaa018da4e77f32ce2e9a8184d24b8,57818ac712347a3779e037a08b717df30a2ddb29527b3408558dbf299802a396,3254,4538,3254,4538,2595|4257|2724|4298,2595|4257|2724|4298,129,41,compact_label_match_candidate,component_nearest_high_score,4,2333|3803|3009|4247,676,444,1.522523,0.601585,15033,2365|3825|2977|4253,2676|4035,61551.40646,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_665_cisi_pakistan_n343_r2_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_665_cisi_pakistan_n343_r2_4_component_nearest_high_score_enhanced_x2.png,2e6167fca079ad903fbaa2794d5254526b11fa267602ec8b1fa3ccb2b9b026fd,c29ac85aa45118d32b276c9f8ca2868e6ccfcf5ab1eb4f6bb868cc161a21290a,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,14,147
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-665,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,H-665|cisi_pakistan|n343|r2,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n343,,2,4,cisi_pakistan,343,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n343_w2000.jpg,H -665,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/4_H_665_cisi_pakistan_n343_2.jpg,05d50097bc8ba7f1f3547d50e36254248bbaa018da4e77f32ce2e9a8184d24b8,57818ac712347a3779e037a08b717df30a2ddb29527b3408558dbf299802a396,3254,4538,3254,4538,2595|4257|2724|4298,2595|4257|2724|4298,129,41,compact_label_match_candidate,component_above_high_score,5,2333|3803|3009|4247,676,444,1.522523,0.601585,15033,2365|3825|2977|4253,2676|4035,61551.40646,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_665_cisi_pakistan_n343_r2_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_665_cisi_pakistan_n343_r2_5_component_above_high_score_enhanced_x2.png,2e6167fca079ad903fbaa2794d5254526b11fa267602ec8b1fa3ccb2b9b026fd,c29ac85aa45118d32b276c9f8ca2868e6ccfcf5ab1eb4f6bb868cc161a21290a,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,15,148
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,H-665,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,H-665|cisi_pakistan|n343|r2,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Harappa|SEAL:R|None|cisi_pakistan|n343,,2,4,cisi_pakistan,343,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n343_w2000.jpg,H -665,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/4_H_665_cisi_pakistan_n343_2.jpg,05d50097bc8ba7f1f3547d50e36254248bbaa018da4e77f32ce2e9a8184d24b8,57818ac712347a3779e037a08b717df30a2ddb29527b3408558dbf299802a396,3254,4538,3254,4538,2595|4257|2724|4298,2595|4257|2724|4298,129,41,compact_label_match_candidate,component_largest_in_search,6,2333|3803|3009|4247,676,444,1.522523,0.601585,15033,2365|3825|2977|4253,2676|4035,61551.40646,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_665_cisi_pakistan_n343_r2_6_component_largest_in_search_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/H_665_cisi_pakistan_n343_r2_6_component_largest_in_search_enhanced_x2.png,2e6167fca079ad903fbaa2794d5254526b11fa267602ec8b1fa3ccb2b9b026fd,c29ac85aa45118d32b276c9f8ca2868e6ccfcf5ab1eb4f6bb868cc161a21290a,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,16,149
2026-05-29,directionality_panel_crop_repair_v2_clean_component_clips,M-527,real_route_negative_candidate,object_panel_candidate,panel_crop_repair_v2_preflight_inventory,fixed_real_object_panel_negative,fixed_real_route_negative_denominator,candidate_for_fixed_denominator_after_visual_preflight,M-527|cisi_india|n167|r1,,public_cisi_ocr_label_route_then_label_excluded_component_or_relative_panel_crop,Mohenjo-daro|TAB:C|Elep|cisi_india|n167,,1,23,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-527,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,f707c9b62b08bbec2cc70dfc28a7342f30a91652f4e81154d508fe03c070eb42,2436,3483,2436,3483,1660|2383|1763|2413,1660|2383|1763|2413,103,30,compact_label_match_candidate,component_nearest_high_score,4,1242|1793|2226|2373,984,580,1.696552,0.60841,31076,1274|1815|2194|2391,1745|2097,102444.514626,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_527_cisi_india_n167_r1_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_signband_pool_v2e/candidates/M_527_cisi_india_n167_r1_4_component_nearest_high_score_enhanced_x2.png,a93324c524e3101de5b11263519eb648a30baab700f5be98a7120e0e9facf6f1,8814c06c030437d62f5be5dfefbd12bc175ea75e1cb5b7779130b90684f31ed2,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0,directionality_signband_pool_v2e_wide_route_candidates,10.2,strong_signband_like_geometry_needs_visual_qc,7,150
