manuscript_id,name,date,place,language,dynasty,details_url,table_url,vocalization,letter_image_id,transliteration,variant_role,table_block_index,image_url
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,130133,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/130133.png
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,128971,ma,variant_1,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/128971.png
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,78697,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/78697.png
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,150296,ya,variant_1,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/150296.png
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,131620,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/131620.png
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,21805,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/21805.png
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,87075,va,variant_1,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/87075.png
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,15914,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/15914.png
388,Aśoka MRE Maski,-256,Maski,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/388,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/388,a,55221,sa,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/55221.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,95955,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/95955.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,34150,ā,primary,1,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/34150.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,77131,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/77131.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,88163,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/88163.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,130019,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/130019.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,153797,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/153797.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,67173,ga,primary,20,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/67173.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,159833,gha,primary,21,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/159833.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,154706,ghaṃ,variant_1,21,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154706.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,101760,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101760.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,141437,cya,variant_1,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/141437.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,173586,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/173586.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,141173,ta,variant_1,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/141173.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,76398,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/76398.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,145357,dha,primary,36,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/145357.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,159832,na,primary,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/159832.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,21560,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/21560.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,87691,ba,primary,40,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/87691.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,166741,bha,primary,41,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/166741.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,84423,bha,variant_1,41,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/84423.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,154357,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154357.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,36478,ma,variant_1,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/36478.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,72173,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/72173.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,143163,ya,variant_1,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/143163.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,17711,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/17711.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,9324,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9324.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,47102,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/47102.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,104158,saṃ,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/104158.png
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,a,28835,ha,primary,50,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28835.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,9713,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9713.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,103892,a,variant_1,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/103892.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,56459,ā,primary,1,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/56459.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,181249,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/181249.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,53910,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/53910.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,157056,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157056.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,161054,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/161054.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,109608,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/109608.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,180533,ca,variant_1,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/180533.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,82151,cha,primary,24,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/82151.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,95461,ja,primary,25,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/95461.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,145913,ṭa,primary,28,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/145913.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,145113,ḍha,primary,31,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/145113.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,13469,ṇa,primary,32,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/13469.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,74870,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/74870.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,117569,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/117569.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,142015,dha,primary,36,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/142015.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,155807,na,primary,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/155807.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,17001,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/17001.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,123639,pa,variant_1,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123639.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,84531,pha,primary,39,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/84531.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,31334,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/31334.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,154608,maṃ,variant_1,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154608.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,109507,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/109507.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,138495,ya,variant_1,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/138495.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,27939,yaṃ,variant_2,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/27939.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,172720,ra,primary,44,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172720.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,87728,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/87728.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,51221,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/51221.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,123545,vya,variant_1,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123545.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,154118,śa,primary,47,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154118.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,48271,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/48271.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,42254,sva,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/42254.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,9930,ha,primary,50,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9930.png
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,a,9192,ha,variant_1,50,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9192.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,32058,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/32058.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,172862,aṃ,variant_1,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172862.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,71223,ā,primary,1,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/71223.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,56294,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/56294.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,152447,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/152447.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,101132,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101132.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,92746,e,variant_1,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/92746.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,128303,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/128303.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,54180,kya,variant_1,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54180.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,34861,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/34861.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,157543,ca,variant_1,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157543.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,142557,ḍha,primary,31,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/142557.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,27564,ḍhaṃ,variant_1,31,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/27564.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,16880,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/16880.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,44293,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/44293.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,61408,dha,primary,36,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/61408.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,176655,na,primary,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/176655.png
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,a,59450,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/59450.png
