family_id,iteration,observed_modal_count,null_modal_count,null_ge_observed
family_b1d5c2c582fa3398,21,6,6,True
family_b1d5c2c582fa3398,22,6,6,True
family_b1d5c2c582fa3398,23,6,6,True
family_b1d5c2c582fa3398,24,6,6,True
family_b1d5c2c582fa3398,25,6,6,True
family_b1d5c2c582fa3398,26,6,7,True
family_b1d5c2c582fa3398,27,6,6,True
family_b1d5c2c582fa3398,28,6,6,True
family_b1d5c2c582fa3398,29,6,6,True
family_b1d5c2c582fa3398,30,6,6,True
family_b1d5c2c582fa3398,31,6,6,True
family_b1d5c2c582fa3398,32,6,6,True
family_b1d5c2c582fa3398,33,6,6,True
family_b1d5c2c582fa3398,34,6,6,True
family_b1d5c2c582fa3398,35,6,6,True
family_b1d5c2c582fa3398,36,6,6,True
family_b1d5c2c582fa3398,37,6,6,True
family_b1d5c2c582fa3398,38,6,6,True
family_b1d5c2c582fa3398,39,6,6,True
family_b1d5c2c582fa3398,40,6,6,True
family_b1d5c2c582fa3398,41,6,6,True
family_b1d5c2c582fa3398,42,6,6,True
family_b1d5c2c582fa3398,43,6,6,True
family_b1d5c2c582fa3398,44,6,6,True
family_b1d5c2c582fa3398,45,6,7,True
family_b1d5c2c582fa3398,46,6,6,True
family_b1d5c2c582fa3398,47,6,6,True
family_b1d5c2c582fa3398,48,6,6,True
family_b1d5c2c582fa3398,49,6,6,True
family_14836519e472b89a,0,6,2,False
family_14836519e472b89a,1,6,2,False
family_14836519e472b89a,2,6,2,False
family_14836519e472b89a,3,6,4,False
family_14836519e472b89a,4,6,4,False
family_14836519e472b89a,5,6,2,False
family_14836519e472b89a,6,6,2,False
family_14836519e472b89a,7,6,2,False
family_14836519e472b89a,8,6,2,False
family_14836519e472b89a,9,6,2,False
family_14836519e472b89a,10,6,2,False
family_14836519e472b89a,11,6,2,False
family_14836519e472b89a,12,6,4,False
family_14836519e472b89a,13,6,4,False
family_14836519e472b89a,14,6,2,False
family_14836519e472b89a,15,6,2,False
family_14836519e472b89a,16,6,6,True
family_14836519e472b89a,17,6,2,False
family_14836519e472b89a,18,6,4,False
family_14836519e472b89a,19,6,3,False
family_14836519e472b89a,20,6,3,False
family_14836519e472b89a,21,6,2,False
family_14836519e472b89a,22,6,2,False
family_14836519e472b89a,23,6,4,False
family_14836519e472b89a,24,6,2,False
family_14836519e472b89a,25,6,4,False
family_14836519e472b89a,26,6,4,False
family_14836519e472b89a,27,6,4,False
family_14836519e472b89a,28,6,2,False
family_14836519e472b89a,29,6,2,False
family_14836519e472b89a,30,6,2,False
family_14836519e472b89a,31,6,4,False
family_14836519e472b89a,32,6,2,False
family_14836519e472b89a,33,6,2,False
family_14836519e472b89a,34,6,4,False
family_14836519e472b89a,35,6,2,False
family_14836519e472b89a,36,6,2,False
family_14836519e472b89a,37,6,4,False
family_14836519e472b89a,38,6,2,False
family_14836519e472b89a,39,6,4,False
family_14836519e472b89a,40,6,2,False
family_14836519e472b89a,41,6,4,False
family_14836519e472b89a,42,6,2,False
family_14836519e472b89a,43,6,2,False
family_14836519e472b89a,44,6,2,False
family_14836519e472b89a,45,6,2,False
family_14836519e472b89a,46,6,2,False
family_14836519e472b89a,47,6,2,False
family_14836519e472b89a,48,6,2,False
family_14836519e472b89a,49,6,2,False
family_56a70a38378965e4,0,6,5,False
family_56a70a38378965e4,1,6,5,False
family_56a70a38378965e4,2,6,9,True
family_56a70a38378965e4,3,6,5,False
family_56a70a38378965e4,4,6,5,False
family_56a70a38378965e4,5,6,5,False
family_56a70a38378965e4,6,6,5,False
family_56a70a38378965e4,7,6,5,False
family_56a70a38378965e4,8,6,9,True
family_56a70a38378965e4,9,6,5,False
family_56a70a38378965e4,10,6,5,False
family_56a70a38378965e4,11,6,5,False
family_56a70a38378965e4,12,6,5,False
family_56a70a38378965e4,13,6,7,True
family_56a70a38378965e4,14,6,5,False
family_56a70a38378965e4,15,6,5,False
family_56a70a38378965e4,16,6,5,False
family_56a70a38378965e4,17,6,5,False
family_56a70a38378965e4,18,6,5,False
family_56a70a38378965e4,19,6,5,False
family_56a70a38378965e4,20,6,5,False
family_56a70a38378965e4,21,6,5,False
family_56a70a38378965e4,22,6,5,False
family_56a70a38378965e4,23,6,6,True
family_56a70a38378965e4,24,6,5,False
family_56a70a38378965e4,25,6,5,False
family_56a70a38378965e4,26,6,7,True
family_56a70a38378965e4,27,6,5,False
family_56a70a38378965e4,28,6,5,False
family_56a70a38378965e4,29,6,5,False
family_56a70a38378965e4,30,6,5,False
family_56a70a38378965e4,31,6,5,False
family_56a70a38378965e4,32,6,5,False
family_56a70a38378965e4,33,6,5,False
family_56a70a38378965e4,34,6,7,True
family_56a70a38378965e4,35,6,5,False
family_56a70a38378965e4,36,6,5,False
family_56a70a38378965e4,37,6,5,False
family_56a70a38378965e4,38,6,5,False
family_56a70a38378965e4,39,6,5,False
family_56a70a38378965e4,40,6,5,False
family_56a70a38378965e4,41,6,5,False
family_56a70a38378965e4,42,6,5,False
family_56a70a38378965e4,43,6,5,False
family_56a70a38378965e4,44,6,6,True
family_56a70a38378965e4,45,6,5,False
family_56a70a38378965e4,46,6,5,False
family_56a70a38378965e4,47,6,5,False
family_56a70a38378965e4,48,6,5,False
family_56a70a38378965e4,49,6,5,False
family_1f21c7203b0c7298,0,6,3,False
family_1f21c7203b0c7298,1,6,3,False
family_1f21c7203b0c7298,2,6,3,False
family_1f21c7203b0c7298,3,6,3,False
family_1f21c7203b0c7298,4,6,4,False
family_1f21c7203b0c7298,5,6,3,False
family_1f21c7203b0c7298,6,6,3,False
family_1f21c7203b0c7298,7,6,4,False
family_1f21c7203b0c7298,8,6,3,False
family_1f21c7203b0c7298,9,6,4,False
family_1f21c7203b0c7298,10,6,3,False
family_1f21c7203b0c7298,11,6,3,False
family_1f21c7203b0c7298,12,6,3,False
family_1f21c7203b0c7298,13,6,3,False
family_1f21c7203b0c7298,14,6,3,False
family_1f21c7203b0c7298,15,6,7,True
family_1f21c7203b0c7298,16,6,4,False
family_1f21c7203b0c7298,17,6,5,False
family_1f21c7203b0c7298,18,6,3,False
family_1f21c7203b0c7298,19,6,3,False
family_1f21c7203b0c7298,20,6,3,False
family_1f21c7203b0c7298,21,6,4,False
family_1f21c7203b0c7298,22,6,3,False
family_1f21c7203b0c7298,23,6,3,False
family_1f21c7203b0c7298,24,6,3,False
family_1f21c7203b0c7298,25,6,4,False
family_1f21c7203b0c7298,26,6,3,False
family_1f21c7203b0c7298,27,6,3,False
family_1f21c7203b0c7298,28,6,3,False
family_1f21c7203b0c7298,29,6,3,False
family_1f21c7203b0c7298,30,6,3,False
family_1f21c7203b0c7298,31,6,3,False
family_1f21c7203b0c7298,32,6,3,False
family_1f21c7203b0c7298,33,6,4,False
family_1f21c7203b0c7298,34,6,3,False
family_1f21c7203b0c7298,35,6,3,False
family_1f21c7203b0c7298,36,6,3,False
family_1f21c7203b0c7298,37,6,3,False
family_1f21c7203b0c7298,38,6,3,False
family_1f21c7203b0c7298,39,6,3,False
family_1f21c7203b0c7298,40,6,3,False
family_1f21c7203b0c7298,41,6,4,False
family_1f21c7203b0c7298,42,6,3,False
family_1f21c7203b0c7298,43,6,3,False
family_1f21c7203b0c7298,44,6,4,False
family_1f21c7203b0c7298,45,6,3,False
family_1f21c7203b0c7298,46,6,3,False
family_1f21c7203b0c7298,47,6,3,False
family_1f21c7203b0c7298,48,6,3,False
family_1f21c7203b0c7298,49,6,3,False
family_75162eee1a9991c2,0,6,6,True
family_75162eee1a9991c2,1,6,6,True
family_75162eee1a9991c2,2,6,6,True
family_75162eee1a9991c2,3,6,6,True
family_75162eee1a9991c2,4,6,6,True
family_75162eee1a9991c2,5,6,6,True
family_75162eee1a9991c2,6,6,6,True
family_75162eee1a9991c2,7,6,6,True
family_75162eee1a9991c2,8,6,6,True
family_75162eee1a9991c2,9,6,6,True
family_75162eee1a9991c2,10,6,6,True
family_75162eee1a9991c2,11,6,6,True
family_75162eee1a9991c2,12,6,11,True
family_75162eee1a9991c2,13,6,6,True
family_75162eee1a9991c2,14,6,6,True
family_75162eee1a9991c2,15,6,6,True
family_75162eee1a9991c2,16,6,6,True
family_75162eee1a9991c2,17,6,6,True
family_75162eee1a9991c2,18,6,6,True
family_75162eee1a9991c2,19,6,6,True
family_75162eee1a9991c2,20,6,6,True
family_75162eee1a9991c2,21,6,6,True
family_75162eee1a9991c2,22,6,6,True
family_75162eee1a9991c2,23,6,6,True
family_75162eee1a9991c2,24,6,6,True
family_75162eee1a9991c2,25,6,6,True
family_75162eee1a9991c2,26,6,6,True
family_75162eee1a9991c2,27,6,6,True
family_75162eee1a9991c2,28,6,6,True
family_75162eee1a9991c2,29,6,6,True
family_75162eee1a9991c2,30,6,11,True
family_75162eee1a9991c2,31,6,6,True
family_75162eee1a9991c2,32,6,6,True
family_75162eee1a9991c2,33,6,6,True
family_75162eee1a9991c2,34,6,6,True
family_75162eee1a9991c2,35,6,6,True
family_75162eee1a9991c2,36,6,6,True
family_75162eee1a9991c2,37,6,6,True
family_75162eee1a9991c2,38,6,6,True
family_75162eee1a9991c2,39,6,6,True
family_75162eee1a9991c2,40,6,6,True
family_75162eee1a9991c2,41,6,6,True
family_75162eee1a9991c2,42,6,6,True
family_75162eee1a9991c2,43,6,6,True
family_75162eee1a9991c2,44,6,6,True
family_75162eee1a9991c2,45,6,6,True
family_75162eee1a9991c2,46,6,6,True
family_75162eee1a9991c2,47,6,6,True
family_75162eee1a9991c2,48,6,6,True
family_75162eee1a9991c2,49,6,6,True
family_45087921f6ec9864,0,6,6,True
family_45087921f6ec9864,1,6,6,True
family_45087921f6ec9864,2,6,6,True
family_45087921f6ec9864,3,6,8,True
family_45087921f6ec9864,4,6,6,True
family_45087921f6ec9864,5,6,6,True
family_45087921f6ec9864,6,6,6,True
family_45087921f6ec9864,7,6,6,True
family_45087921f6ec9864,8,6,6,True
family_45087921f6ec9864,9,6,6,True
family_45087921f6ec9864,10,6,6,True
family_45087921f6ec9864,11,6,8,True
family_45087921f6ec9864,12,6,6,True
family_45087921f6ec9864,13,6,6,True
family_45087921f6ec9864,14,6,6,True
family_45087921f6ec9864,15,6,6,True
family_45087921f6ec9864,16,6,6,True
family_45087921f6ec9864,17,6,6,True
family_45087921f6ec9864,18,6,6,True
family_45087921f6ec9864,19,6,6,True
family_45087921f6ec9864,20,6,6,True
family_45087921f6ec9864,21,6,6,True
family_45087921f6ec9864,22,6,6,True
family_45087921f6ec9864,23,6,6,True
family_45087921f6ec9864,24,6,6,True
family_45087921f6ec9864,25,6,6,True
family_45087921f6ec9864,26,6,6,True
family_45087921f6ec9864,27,6,6,True
family_45087921f6ec9864,28,6,6,True
family_45087921f6ec9864,29,6,6,True
family_45087921f6ec9864,30,6,6,True
family_45087921f6ec9864,31,6,6,True
family_45087921f6ec9864,32,6,6,True
family_45087921f6ec9864,33,6,6,True
family_45087921f6ec9864,34,6,6,True
family_45087921f6ec9864,35,6,8,True
family_45087921f6ec9864,36,6,6,True
family_45087921f6ec9864,37,6,6,True
family_45087921f6ec9864,38,6,6,True
family_45087921f6ec9864,39,6,6,True
family_45087921f6ec9864,40,6,6,True
family_45087921f6ec9864,41,6,6,True
family_45087921f6ec9864,42,6,6,True
family_45087921f6ec9864,43,6,6,True
family_45087921f6ec9864,44,6,6,True
family_45087921f6ec9864,45,6,6,True
family_45087921f6ec9864,46,6,8,True
family_45087921f6ec9864,47,6,6,True
family_45087921f6ec9864,48,6,8,True
family_45087921f6ec9864,49,6,6,True
family_34f0e2a6fba2c488,0,6,5,False
family_34f0e2a6fba2c488,1,6,5,False
family_34f0e2a6fba2c488,2,6,5,False
family_34f0e2a6fba2c488,3,6,5,False
family_34f0e2a6fba2c488,4,6,5,False
family_34f0e2a6fba2c488,5,6,5,False
family_34f0e2a6fba2c488,6,6,5,False
family_34f0e2a6fba2c488,7,6,5,False
family_34f0e2a6fba2c488,8,6,5,False
family_34f0e2a6fba2c488,9,6,5,False
family_34f0e2a6fba2c488,10,6,5,False
family_34f0e2a6fba2c488,11,6,5,False
family_34f0e2a6fba2c488,12,6,5,False
family_34f0e2a6fba2c488,13,6,5,False
family_34f0e2a6fba2c488,14,6,5,False
family_34f0e2a6fba2c488,15,6,5,False
family_34f0e2a6fba2c488,16,6,5,False
family_34f0e2a6fba2c488,17,6,5,False
family_34f0e2a6fba2c488,18,6,5,False
family_34f0e2a6fba2c488,19,6,5,False
family_34f0e2a6fba2c488,20,6,5,False
family_34f0e2a6fba2c488,21,6,5,False
family_34f0e2a6fba2c488,22,6,5,False
family_34f0e2a6fba2c488,23,6,5,False
family_34f0e2a6fba2c488,24,6,5,False
family_34f0e2a6fba2c488,25,6,5,False
family_34f0e2a6fba2c488,26,6,6,True
family_34f0e2a6fba2c488,27,6,5,False
family_34f0e2a6fba2c488,28,6,5,False
family_34f0e2a6fba2c488,29,6,5,False
family_34f0e2a6fba2c488,30,6,5,False
family_34f0e2a6fba2c488,31,6,6,True
family_34f0e2a6fba2c488,32,6,5,False
family_34f0e2a6fba2c488,33,6,5,False
family_34f0e2a6fba2c488,34,6,5,False
family_34f0e2a6fba2c488,35,6,5,False
family_34f0e2a6fba2c488,36,6,5,False
family_34f0e2a6fba2c488,37,6,6,True
family_34f0e2a6fba2c488,38,6,5,False
family_34f0e2a6fba2c488,39,6,5,False
family_34f0e2a6fba2c488,40,6,5,False
family_34f0e2a6fba2c488,41,6,5,False
family_34f0e2a6fba2c488,42,6,5,False
family_34f0e2a6fba2c488,43,6,5,False
family_34f0e2a6fba2c488,44,6,6,True
family_34f0e2a6fba2c488,45,6,5,False
family_34f0e2a6fba2c488,46,6,5,False
family_34f0e2a6fba2c488,47,6,6,True
family_34f0e2a6fba2c488,48,6,5,False
family_34f0e2a6fba2c488,49,6,5,False
family_ee32f3fd292e9d70,0,6,5,False
family_ee32f3fd292e9d70,1,6,5,False
family_ee32f3fd292e9d70,2,6,5,False
family_ee32f3fd292e9d70,3,6,5,False
family_ee32f3fd292e9d70,4,6,5,False
family_ee32f3fd292e9d70,5,6,5,False
family_ee32f3fd292e9d70,6,6,5,False
family_ee32f3fd292e9d70,7,6,5,False
family_ee32f3fd292e9d70,8,6,5,False
family_ee32f3fd292e9d70,9,6,5,False
family_ee32f3fd292e9d70,10,6,5,False
family_ee32f3fd292e9d70,11,6,5,False
family_ee32f3fd292e9d70,12,6,5,False
family_ee32f3fd292e9d70,13,6,5,False
family_ee32f3fd292e9d70,14,6,5,False
family_ee32f3fd292e9d70,15,6,5,False
family_ee32f3fd292e9d70,16,6,5,False
family_ee32f3fd292e9d70,17,6,5,False
family_ee32f3fd292e9d70,18,6,5,False
family_ee32f3fd292e9d70,19,6,6,True
family_ee32f3fd292e9d70,20,6,5,False
family_ee32f3fd292e9d70,21,6,5,False
family_ee32f3fd292e9d70,22,6,5,False
family_ee32f3fd292e9d70,23,6,5,False
family_ee32f3fd292e9d70,24,6,5,False
family_ee32f3fd292e9d70,25,6,5,False
family_ee32f3fd292e9d70,26,6,5,False
family_ee32f3fd292e9d70,27,6,5,False
family_ee32f3fd292e9d70,28,6,5,False
family_ee32f3fd292e9d70,29,6,5,False
family_ee32f3fd292e9d70,30,6,5,False
family_ee32f3fd292e9d70,31,6,5,False
family_ee32f3fd292e9d70,32,6,5,False
family_ee32f3fd292e9d70,33,6,5,False
family_ee32f3fd292e9d70,34,6,5,False
family_ee32f3fd292e9d70,35,6,5,False
family_ee32f3fd292e9d70,36,6,5,False
family_ee32f3fd292e9d70,37,6,5,False
family_ee32f3fd292e9d70,38,6,5,False
family_ee32f3fd292e9d70,39,6,5,False
family_ee32f3fd292e9d70,40,6,5,False
family_ee32f3fd292e9d70,41,6,5,False
family_ee32f3fd292e9d70,42,6,5,False
family_ee32f3fd292e9d70,43,6,5,False
family_ee32f3fd292e9d70,44,6,5,False
family_ee32f3fd292e9d70,45,6,5,False
family_ee32f3fd292e9d70,46,6,5,False
family_ee32f3fd292e9d70,47,6,5,False
family_ee32f3fd292e9d70,48,6,5,False
family_ee32f3fd292e9d70,49,6,5,False
family_817ba32521885d12,0,6,4,False
family_817ba32521885d12,1,6,4,False
family_817ba32521885d12,2,6,4,False
family_817ba32521885d12,3,6,4,False
family_817ba32521885d12,4,6,4,False
family_817ba32521885d12,5,6,4,False
family_817ba32521885d12,6,6,4,False
family_817ba32521885d12,7,6,4,False
family_817ba32521885d12,8,6,4,False
family_817ba32521885d12,9,6,4,False
family_817ba32521885d12,10,6,4,False
family_817ba32521885d12,11,6,4,False
family_817ba32521885d12,12,6,4,False
family_817ba32521885d12,13,6,4,False
family_817ba32521885d12,14,6,4,False
family_817ba32521885d12,15,6,4,False
family_817ba32521885d12,16,6,4,False
family_817ba32521885d12,17,6,4,False
family_817ba32521885d12,18,6,4,False
family_817ba32521885d12,19,6,4,False
family_817ba32521885d12,20,6,4,False
family_817ba32521885d12,21,6,4,False
family_817ba32521885d12,22,6,4,False
family_817ba32521885d12,23,6,4,False
family_817ba32521885d12,24,6,4,False
family_817ba32521885d12,25,6,4,False
family_817ba32521885d12,26,6,4,False
family_817ba32521885d12,27,6,4,False
family_817ba32521885d12,28,6,4,False
family_817ba32521885d12,29,6,4,False
family_817ba32521885d12,30,6,4,False
family_817ba32521885d12,31,6,4,False
family_817ba32521885d12,32,6,4,False
family_817ba32521885d12,33,6,4,False
family_817ba32521885d12,34,6,4,False
family_817ba32521885d12,35,6,4,False
family_817ba32521885d12,36,6,4,False
family_817ba32521885d12,37,6,4,False
family_817ba32521885d12,38,6,4,False
family_817ba32521885d12,39,6,4,False
family_817ba32521885d12,40,6,4,False
family_817ba32521885d12,41,6,4,False
family_817ba32521885d12,42,6,4,False
family_817ba32521885d12,43,6,4,False
family_817ba32521885d12,44,6,4,False
family_817ba32521885d12,45,6,4,False
family_817ba32521885d12,46,6,4,False
family_817ba32521885d12,47,6,4,False
family_817ba32521885d12,48,6,6,True
family_817ba32521885d12,49,6,4,False
family_d824d11bd544be25,0,6,6,True
family_d824d11bd544be25,1,6,6,True
family_d824d11bd544be25,2,6,6,True
family_d824d11bd544be25,3,6,6,True
family_d824d11bd544be25,4,6,6,True
family_d824d11bd544be25,5,6,6,True
family_d824d11bd544be25,6,6,6,True
family_d824d11bd544be25,7,6,6,True
family_d824d11bd544be25,8,6,6,True
family_d824d11bd544be25,9,6,6,True
family_d824d11bd544be25,10,6,6,True
family_d824d11bd544be25,11,6,6,True
family_d824d11bd544be25,12,6,6,True
family_d824d11bd544be25,13,6,6,True
family_d824d11bd544be25,14,6,6,True
family_d824d11bd544be25,15,6,6,True
family_d824d11bd544be25,16,6,6,True
family_d824d11bd544be25,17,6,6,True
family_d824d11bd544be25,18,6,6,True
family_d824d11bd544be25,19,6,6,True
family_d824d11bd544be25,20,6,6,True
family_d824d11bd544be25,21,6,6,True
family_d824d11bd544be25,22,6,6,True
family_d824d11bd544be25,23,6,6,True
family_d824d11bd544be25,24,6,6,True
family_d824d11bd544be25,25,6,6,True
family_d824d11bd544be25,26,6,6,True
family_d824d11bd544be25,27,6,6,True
family_d824d11bd544be25,28,6,6,True
family_d824d11bd544be25,29,6,6,True
family_d824d11bd544be25,30,6,6,True
family_d824d11bd544be25,31,6,6,True
family_d824d11bd544be25,32,6,6,True
family_d824d11bd544be25,33,6,6,True
family_d824d11bd544be25,34,6,6,True
family_d824d11bd544be25,35,6,6,True
family_d824d11bd544be25,36,6,6,True
family_d824d11bd544be25,37,6,6,True
family_d824d11bd544be25,38,6,6,True
family_d824d11bd544be25,39,6,6,True
family_d824d11bd544be25,40,6,6,True
family_d824d11bd544be25,41,6,6,True
family_d824d11bd544be25,42,6,6,True
family_d824d11bd544be25,43,6,6,True
family_d824d11bd544be25,44,6,6,True
family_d824d11bd544be25,45,6,6,True
family_d824d11bd544be25,46,6,6,True
family_d824d11bd544be25,47,6,6,True
family_d824d11bd544be25,48,6,6,True
family_d824d11bd544be25,49,6,6,True
family_0060309d862eab25,0,6,6,True
family_0060309d862eab25,1,6,6,True
family_0060309d862eab25,2,6,6,True
family_0060309d862eab25,3,6,6,True
family_0060309d862eab25,4,6,6,True
family_0060309d862eab25,5,6,6,True
family_0060309d862eab25,6,6,6,True
family_0060309d862eab25,7,6,6,True
family_0060309d862eab25,8,6,6,True
family_0060309d862eab25,9,6,6,True
family_0060309d862eab25,10,6,6,True
family_0060309d862eab25,11,6,6,True
family_0060309d862eab25,12,6,6,True
family_0060309d862eab25,13,6,6,True
family_0060309d862eab25,14,6,6,True
family_0060309d862eab25,15,6,6,True
family_0060309d862eab25,16,6,6,True
family_0060309d862eab25,17,6,6,True
family_0060309d862eab25,18,6,6,True
family_0060309d862eab25,19,6,6,True
family_0060309d862eab25,20,6,6,True
family_0060309d862eab25,21,6,6,True
family_0060309d862eab25,22,6,6,True
family_0060309d862eab25,23,6,6,True
family_0060309d862eab25,24,6,6,True
family_0060309d862eab25,25,6,6,True
family_0060309d862eab25,26,6,6,True
family_0060309d862eab25,27,6,6,True
family_0060309d862eab25,28,6,6,True
family_0060309d862eab25,29,6,6,True
family_0060309d862eab25,30,6,6,True
family_0060309d862eab25,31,6,6,True
family_0060309d862eab25,32,6,6,True
family_0060309d862eab25,33,6,6,True
family_0060309d862eab25,34,6,6,True
family_0060309d862eab25,35,6,6,True
family_0060309d862eab25,36,6,6,True
family_0060309d862eab25,37,6,6,True
family_0060309d862eab25,38,6,6,True
family_0060309d862eab25,39,6,6,True
family_0060309d862eab25,40,6,6,True
family_0060309d862eab25,41,6,6,True
family_0060309d862eab25,42,6,6,True
family_0060309d862eab25,43,6,6,True
family_0060309d862eab25,44,6,6,True
family_0060309d862eab25,45,6,6,True
family_0060309d862eab25,46,6,6,True
family_0060309d862eab25,47,6,6,True
family_0060309d862eab25,48,6,6,True
family_0060309d862eab25,49,6,6,True
family_0e26df696d4a45a5,0,6,6,True
family_0e26df696d4a45a5,1,6,6,True
family_0e26df696d4a45a5,2,6,6,True
family_0e26df696d4a45a5,3,6,6,True
family_0e26df696d4a45a5,4,6,6,True
family_0e26df696d4a45a5,5,6,6,True
family_0e26df696d4a45a5,6,6,6,True
family_0e26df696d4a45a5,7,6,6,True
family_0e26df696d4a45a5,8,6,6,True
family_0e26df696d4a45a5,9,6,6,True
family_0e26df696d4a45a5,10,6,6,True
family_0e26df696d4a45a5,11,6,6,True
family_0e26df696d4a45a5,12,6,6,True
family_0e26df696d4a45a5,13,6,6,True
family_0e26df696d4a45a5,14,6,6,True
family_0e26df696d4a45a5,15,6,6,True
family_0e26df696d4a45a5,16,6,6,True
family_0e26df696d4a45a5,17,6,6,True
family_0e26df696d4a45a5,18,6,6,True
family_0e26df696d4a45a5,19,6,6,True
family_0e26df696d4a45a5,20,6,6,True
family_0e26df696d4a45a5,21,6,6,True
family_0e26df696d4a45a5,22,6,6,True
family_0e26df696d4a45a5,23,6,6,True
family_0e26df696d4a45a5,24,6,6,True
family_0e26df696d4a45a5,25,6,6,True
family_0e26df696d4a45a5,26,6,6,True
family_0e26df696d4a45a5,27,6,6,True
family_0e26df696d4a45a5,28,6,6,True
family_0e26df696d4a45a5,29,6,6,True
family_0e26df696d4a45a5,30,6,6,True
family_0e26df696d4a45a5,31,6,6,True
family_0e26df696d4a45a5,32,6,6,True
family_0e26df696d4a45a5,33,6,6,True
family_0e26df696d4a45a5,34,6,6,True
family_0e26df696d4a45a5,35,6,6,True
family_0e26df696d4a45a5,36,6,6,True
family_0e26df696d4a45a5,37,6,6,True
family_0e26df696d4a45a5,38,6,6,True
family_0e26df696d4a45a5,39,6,6,True
family_0e26df696d4a45a5,40,6,6,True
family_0e26df696d4a45a5,41,6,6,True
family_0e26df696d4a45a5,42,6,6,True
family_0e26df696d4a45a5,43,6,6,True
family_0e26df696d4a45a5,44,6,6,True
family_0e26df696d4a45a5,45,6,6,True
family_0e26df696d4a45a5,46,6,6,True
family_0e26df696d4a45a5,47,6,6,True
family_0e26df696d4a45a5,48,6,6,True
family_0e26df696d4a45a5,49,6,6,True
family_617c75bf46badb11,0,6,4,False
family_617c75bf46badb11,1,6,4,False
family_617c75bf46badb11,2,6,4,False
family_617c75bf46badb11,3,6,4,False
family_617c75bf46badb11,4,6,4,False
family_617c75bf46badb11,5,6,4,False
family_617c75bf46badb11,6,6,4,False
family_617c75bf46badb11,7,6,4,False
family_617c75bf46badb11,8,6,4,False
family_617c75bf46badb11,9,6,4,False
family_617c75bf46badb11,10,6,4,False
family_617c75bf46badb11,11,6,4,False
family_617c75bf46badb11,12,6,4,False
family_617c75bf46badb11,13,6,4,False
family_617c75bf46badb11,14,6,4,False
family_617c75bf46badb11,15,6,4,False
family_617c75bf46badb11,16,6,4,False
family_617c75bf46badb11,17,6,4,False
family_617c75bf46badb11,18,6,4,False
family_617c75bf46badb11,19,6,4,False
family_617c75bf46badb11,20,6,4,False
family_617c75bf46badb11,21,6,4,False
family_617c75bf46badb11,22,6,4,False
family_617c75bf46badb11,23,6,4,False
family_617c75bf46badb11,24,6,4,False
family_617c75bf46badb11,25,6,4,False
family_617c75bf46badb11,26,6,4,False
family_617c75bf46badb11,27,6,4,False
family_617c75bf46badb11,28,6,4,False
family_617c75bf46badb11,29,6,4,False
family_617c75bf46badb11,30,6,4,False
family_617c75bf46badb11,31,6,4,False
family_617c75bf46badb11,32,6,4,False
family_617c75bf46badb11,33,6,4,False
family_617c75bf46badb11,34,6,5,False
family_617c75bf46badb11,35,6,5,False
family_617c75bf46badb11,36,6,4,False
family_617c75bf46badb11,37,6,4,False
family_617c75bf46badb11,38,6,4,False
family_617c75bf46badb11,39,6,4,False
family_617c75bf46badb11,40,6,4,False
family_617c75bf46badb11,41,6,4,False
family_617c75bf46badb11,42,6,4,False
family_617c75bf46badb11,43,6,4,False
family_617c75bf46badb11,44,6,4,False
family_617c75bf46badb11,45,6,4,False
family_617c75bf46badb11,46,6,4,False
family_617c75bf46badb11,47,6,4,False
family_617c75bf46badb11,48,6,4,False
family_617c75bf46badb11,49,6,4,False
family_f0ea512562956f3d,0,5,4,False
family_f0ea512562956f3d,1,5,4,False
family_f0ea512562956f3d,2,5,4,False
family_f0ea512562956f3d,3,5,4,False
family_f0ea512562956f3d,4,5,4,False
family_f0ea512562956f3d,5,5,4,False
family_f0ea512562956f3d,6,5,4,False
family_f0ea512562956f3d,7,5,4,False
family_f0ea512562956f3d,8,5,4,False
family_f0ea512562956f3d,9,5,4,False
family_f0ea512562956f3d,10,5,4,False
family_f0ea512562956f3d,11,5,4,False
family_f0ea512562956f3d,12,5,6,True
family_f0ea512562956f3d,13,5,4,False
family_f0ea512562956f3d,14,5,4,False
family_f0ea512562956f3d,15,5,5,True
family_f0ea512562956f3d,16,5,4,False
family_f0ea512562956f3d,17,5,4,False
family_f0ea512562956f3d,18,5,6,True
family_f0ea512562956f3d,19,5,4,False
family_f0ea512562956f3d,20,5,4,False
family_f0ea512562956f3d,21,5,4,False
family_f0ea512562956f3d,22,5,5,True
family_f0ea512562956f3d,23,5,4,False
family_f0ea512562956f3d,24,5,4,False
family_f0ea512562956f3d,25,5,4,False
family_f0ea512562956f3d,26,5,4,False
family_f0ea512562956f3d,27,5,4,False
family_f0ea512562956f3d,28,5,4,False
family_f0ea512562956f3d,29,5,4,False
family_f0ea512562956f3d,30,5,5,True
family_f0ea512562956f3d,31,5,4,False
family_f0ea512562956f3d,32,5,4,False
family_f0ea512562956f3d,33,5,4,False
family_f0ea512562956f3d,34,5,4,False
family_f0ea512562956f3d,35,5,4,False
family_f0ea512562956f3d,36,5,4,False
family_f0ea512562956f3d,37,5,4,False
family_f0ea512562956f3d,38,5,4,False
family_f0ea512562956f3d,39,5,4,False
family_f0ea512562956f3d,40,5,4,False
family_f0ea512562956f3d,41,5,4,False
